row_i,col_j,ri,th,rf,v,a,b0,scan,stress,j_crit,je_max,je_sc,margin,converged
13,4,0.0771186440677966,0.09983724579679863,0.17695588986459523,0.01868394769058968,0.07968995873495738,25.076361570697113,0.6843635995917766,193.26623224576963,516.2450136640122,206.49800546560488,206.49019057004773,2.5000946158209207,True
13,5,0.09389830508474575,0.09098812868664607,0.18488643377139183,0.02769908218526759,0.07968995873495738,23.52135453514381,1.9681910007147374,227.173576982313,534.4140266323601,213.76561065294405,213.77464076266497,2.4998943968553906,True
13,6,0.1106779661016949,0.08326974302456207,0.19394770912625697,0.03848329163529359,0.07968995873495738,22.096912805787404,4.587405325138083,258.22440742198586,552.3417983365401,220.93671933461607,220.9257392512086,2.5001242508392716,True
13,7,0.12745762711864406,0.07653146181905027,0.20398908893769432,0.051036576040667685,0.07968995873495738,20.796771843542086,9.224060536413479,286.6010750042483,569.9040495032742,227.9616198013097,227.9544507757695,2.5000786234433656,True
13,8,0.14423728813559322,0.07063592327901147,0.2148732114146047,0.06535893540138989,0.07968995873495738,19.60872510536965,16.627003876039367,312.39982286817457,587.0648573275993,234.82594293103972,234.83537924111485,2.4998995433513294,True
13,9,0.1610169491525424,0.06546165824627503,0.22647860739881742,0.08145036971746017,0.07968995873495738,18.519859071701692,27.554608414458986,335.6758417293348,603.8252630523749,241.53010522094996,241.53647388713782,2.499934081734268,True
13,10,0.17779661016949153,0.060903486777864974,0.2387000969473565,0.09931087898887854,0.07968995873495738,17.520303108601997,42.73882198508761,356.5534890021019,620.167249491867,248.0668997967468,248.05781764126147,2.500091532647224,True
13,11,0.19457627118644066,0.05687159021574856,0.2514478614021892,0.11894046321564498,0.07968995873495738,16.601960465803714,62.864131482824654,375.20912818483185,636.0648595724939,254.42594382899756,254.41960434931448,2.5000622935455317,True
13,12,0.21135593220338983,0.05328992884960149,0.2646458610529913,0.14033912239775956,0.07968995873495738,15.755856912245465,88.5178044878804,391.75405268431115,651.527915575589,260.6111662302356,260.62096892300013,2.4999059679195703,True
13,13,0.228135593220339,0.050094438567948096,0.2782300317882871,0.16350685653522223,0.07968995873495738,14.97301433366477,120.14070938539167,406.23950617980194,666.5910855136641,266.63643420546566,266.64351379149343,2.4999336231179305,True
13,14,0.24491525423728813,0.047231256015753814,0.29214651025304195,0.18844366562803297,0.07968995873495738,14.247601489089408,158.09040629902344,418.8224947431501,681.2503734475489,272.50014937901955,272.5052895479816,2.4999528434019522,True
13,15,0.26169491525423727,0.04465509758212233,0.3063500128363596,0.2151495496761918,0.07968995873495738,13.573306802881303,202.5555439382424,429.5915333148044,695.5278376666985,278.2111350666794,278.2022600631182,2.50007975315836,True
13,16,0.27847457627118644,0.04232784161922176,0.3208024178904082,0.24362450867969873,0.07968995873495738,12.945991623217092,253.67511987641453,438.72280716157627,709.4149546727525,283.76598186910104,283.7593139527455,2.5000587462334063,True
13,17,0.2952542372881356,0.04021732086771457,0.33547155815585017,0.2738685426385538,0.07968995873495738,12.360570400190921,311.3827519109529,446.2930957214178,722.936615509755,289.174646203902,289.16961058000373,2.5000435352100814,True
13,18,0.31203389830508477,0.038296310763992314,0.3503302090690771,0.30588165155275693,0.07968995873495738,11.813522782104444,375.5742258198306,452.44294940985793,736.0947274400773,294.4378909760309,294.44759798801164,2.4999175828564484,True
13,19,0.3288135593220339,0.036541690385617,0.3653552497076509,0.33966383542230805,0.07968995873495738,11.30053498778434,445.88929713972755,457.2136983155046,748.921416205857,299.5685664823428,299.5761475917323,2.499936734704595,True
13,20,0.34559322033898304,0.03493375063572218,0.3805269709747052,0.3752150942472074,0.07968995873495738,10.819108510303076,522.0357470162415,460.7476106822966,761.4142916965811,304.56571667863244,304.5716649367205,2.49995117521775,True
13,21,0.3623728813559322,0.03345562549661346,0.39582850685254567,0.4125354280274548,0.07968995873495738,10.366567619049412,603.5928824115574,463.14464314558063,773.5827699695074,309.43310798780294,309.43779551670764,2.4999621286654974,True
13,22,0.3791525423728813,0.03209282487486631,0.41124536724774763,0.45162483676305026,0.07968995873495738,9.940214385662406,689.9893645522038,464.47000058881116,785.4448317599257,314.1779327039703,314.16757325349244,2.5000824357075633,True
13,23,0.3959322033898305,0.030832850680956037,0.4267650540707865,0.49248332045399384,0.07968995873495738,9.538672173363798,780.8904534691252,464.88243122618684,796.9881108916915,318.7952443566766,318.78681790418665,2.500066082190485,True
13,24,0.41271186440677965,0.02966488081954366,0.4423767452263233,0.5351108791002855,0.07968995873495738,9.159637221613007,875.6402065189149,464.4308207599852,808.231756713791,323.2927026855164,323.2858246523869,2.500053188483727,True
13,25,0.4294915254237288,0.02857950848445967,0.4580710339081885,0.5795075127019254,0.07968995873495738,8.801427331188975,973.6644914241363,463.1974916961439,819.1827855750116,327.67311423000467,327.6674822841173,2.5000429699786513,True
13,26,0.446271186440678,0.02756852648140884,0.4738397129220868,0.6256732212589133,0.07968995873495738,8.462528128963138,1074.3828316415886,461.25988280701876,829.8478701147114,331.9391480458846,331.9345232391395,2.5000348322215777,True
13,27,0.4630508474576271,0.02662474824440697,0.48967559570203406,0.6736080047712492,0.07968995873495738,8.141571505925583,1177.218552141509,458.6905542801756,840.2334026399893,336.09336105599573,336.0895535434578,2.500028322157724,True
13,28,0.47983050847457626,0.02574185880619756,0.5055723672807738,0.7233118632389332,0.07968995873495738,7.837550569888094,1281.7600103796458,455.58435966237687,850.3376956651181,340.13507826604723,340.14520111363055,2.4999255990709983,True
13,29,0.4966101694915254,0.02491429027744535,0.5215244597689708,0.7747847966619654,0.07968995873495738,7.548825896080211,1387.1431127145179,451.9454796981993,860.1838067224097,344.0735226889639,344.0820941476588,2.4999377222845895,True
13,30,0.5133898305084745,0.02413711743407787,0.5375269479425524,0.8280268050403455,0.07968995873495738,7.274656526048074,1493.0165608900793,447.8648556682763,869.7681238261124,347.907249530445,347.9145202381449,2.4999477550714544,True
13,31,0.5301694915254237,0.02340596985201271,0.5535754613774364,0.8830378883740738,0.07968995873495738,7.014099714962298,1598.8910444203052,443.3963391656999,879.0964315931344,351.6385726372538,351.64474959952565,2.4999560852090146,True
13,32,0.5469491525423729,0.02271695770268567,0.5696661102450585,0.9398180466631503,0.07968995873495738,6.766291233491007,1704.3103475323587,438.58956840707305,888.174418974949,355.26976758997966,355.27502251388347,2.4999630221408005,True
13,33,0.563728813559322,0.022066608863827497,0.5857954224231495,0.9983672799075749,0.07968995873495738,6.5304368693475965,1808.8535461447925,433.4901636328148,897.0076991526196,358.80307966104783,358.8075555395875,2.4999688142120298,True
13,34,0.5805084745762712,0.021451815434444188,0.6019602900107154,1.0586855881073476,0.07968995873495738,6.305805089321425,1912.1362770861006,428.1399343565693,905.6018238545348,362.24072954181395,362.24454588542113,2.49997366182838,True
13,35,0.5972881355932204,0.020869788092418795,0.6181579236856392,1.1207729712624683,0.07968995873495738,6.091720675531803,2013.8112147010254,422.5770935830479,913.9622930518075,365.584917220723,365.58817423783694,2.49997772755423,True
13,36,0.6140677966101695,0.020318017014775758,0.6343858136249453,1.1846294293729371,0.07968995873495738,5.887559182308794,2113.5678841491945,416.83647488610575,922.0945608872856,368.8378243549143,368.840606312397,2.4999811439044732,True
13,37,0.6308474576271186,0.019794238308143752,0.6506416959352623,1.2502549624387536,0.07968995873495738,5.692599137014979,2210.909846266791,410.92911058686093,930.0098969187541,372.0039587675017,371.99465202385886,2.500062546219362,True
13,38,0.6476271186440677,0.01929640508120367,0.6669235237252714,1.3176495704599187,0.07968995873495738,5.506617726473408,2306.0716488097505,404.9287527694522,937.7008855371389,375.08035421485556,375.07265242953616,2.5000513352897733,True
13,39,0.6644067796610169,0.01882266244056463,0.6832294421015815,1.386813253436432,0.07968995873495738,5.328939233359196,2398.591829414477,398.83629919048684,945.1799754062282,378.0719901624913,378.0656134217211,2.5000421668920936,True
13,40,0.6811864406779661,0.018371325813430595,0.6995577664913967,1.457746011368293,0.07968995873495738,5.159100436359425,2488.296546720715,392.675315087703,952.4524088066721,380.98096352266884,380.97568102108903,2.5000346642964564,True
13,41,0.6979661016949152,0.017940862100040533,0.7159069637949558,1.5304478442555023,0.07968995873495738,4.996669485511511,2575.0417360881,386.46699399676703,959.523385192724,383.80935407708967,383.8049755015279,2.50002852083637,True
13,42,0.7147457627118644,0.01752987324052746,0.7322756359523919,1.6049187520980597,0.07968995873495738,4.841243311488505,2658.7110756101547,380.2303453145101,966.3980557455905,386.5592222982362,386.5555907132343,2.5000234868223945,True
13,43,0.7315254237288136,0.017137081847988678,0.7486625055768023,1.6811587348959653,0.07968995873495738,4.6924452997959305,2739.2138968637923,373.9823714344364,973.081517810438,389.2326071241752,389.2295931013351,2.5000193589008486,True
13,44,0.7483050847457626,0.016761318614938014,0.7650664033607006,1.7591677926492184,0.07968995873495738,4.54992319651155,2816.4830837467257,367.73823428704947,979.578809381472,391.8315237525888,391.82902052901863,2.5000159714023145,True
13,45,0.7650847457627118,0.016401511246142197,0.781486257008854,1.83894592535782,0.07968995873495738,4.413347217175546,2890.4729944330784,361.51141130179565,985.8949037632435,394.35796150529745,394.3558809926891,2.5000131893088744,True
13,46,0.781864406779661,0.016056674708869734,0.7979210814885307,1.92049313302177,0.07968995873495738,4.282408334579666,2961.1574341350242,355.3138409516868,992.0347045057003,396.81388180228015,396.8121512984844,2.500010902537826,True
13,47,0.7986440677966101,0.015725902623242582,0.8143699704198527,2.0038094156410677,0.07968995873495738,4.156892010732749,3028.7471103136913,349.16870572718983,997.9994393851819,399.1997757540728,399.20700584904984,2.499954722143705,True
13,48,0.8154237288135593,0.015408359641818303,0.8308320884553776,2.0888947732157135,0.07968995873495738,4.0363622829256744,3092.780520769005,343.0578469296498,1003.8016622919898,401.52066491679597,401.52682557757976,2.499961642283956,True
13,49,0.8322033898305085,0.015103274689666546,0.847306664520175,2.1757492057457077,0.07968995873495738,3.920654692619746,3153.531364283607,337.0044903448027,1009.4417360713775,403.776694428551,403.7819477250743,2.4999674744218203,True
13,50,0.8489830508474576,0.014809934954795878,0.8637929858022535,2.26437271323105,0.07968995873495738,3.809528573368893,3211.032126226108,331.015614022329,1014.9242598974481,405.96970395897927,405.97418694169255,2.4999723936714604,True
13,51,0.8657627118644068,0.01452768053444653,0.8802903923988533,2.3547652956717404,0.07968995873495738,3.7027575898004432,3265.3259913657444,325.0972514915361,1020.2537406785502,408.1014962714201,408.10532488218354,2.4999765464297448,True
13,52,0.882542372881356,0.014255899655990945,0.8967982725373469,2.4469269530677784,0.07968995873495738,3.6001287323710494,3316.4654010762993,319.25458077560523,1025.4345910506447,410.1738364202579,410.17710878828115,2.4999800551520726,True
13,53,0.899322033898305,0.013994024402379512,0.9133160583006845,2.5408576854191645,0.07968995873495738,3.5014413960532433,3364.5107222573793,313.49200629214096,1030.4711277093013,412.18845108372057,412.19125030307833,2.4999830223266764,True
13,54,0.9161016949152542,0.013741526881580035,0.9298432217968342,2.636557492725899,0.07968995873495738,3.406506534439585,3409.5290259702747,307.8132340722761,1035.367570081373,414.14702803254926,414.1494245028188,2.4999855337824477,True
13,55,0.9328813559322033,0.013497915787555659,0.946379271719759,2.7340263749879816,0.07968995873495738,3.3151458818060062,3451.5929724914113,302.2213407286123,1040.128039330384,416.0512157321536,416.05326913100794,2.499987661442616,True
13,56,0.9496610169491525,0.013262733307228824,0.9629237502563813,2.8332643322054123,0.07968995873495738,3.22719123657434,3490.779798518572,296.7188365943882,1044.7565576844231,417.9026230737693,417.9043840195881,2.4999894656176975,True
13,57,0.9664406779661017,0.01303555233379361,0.9794762302998953,2.934271364378191,0.07968995873495738,3.1424838003850466,3527.1704015805367,291.30772344407296,1049.2570480713873,419.702819228555,419.70433068200145,2.499990996915352,True
13,58,0.9832203389830508,0.012815973951804227,0.9960363129348551,3.037047471506318,0.07968995873495738,3.060873567653174,3560.8485162419106,285.9895471901829,1053.6333340436759,421.4533336174704,421.4546320632701,2.499992297831718,True
13,59,1.0,0.012603625163822407,1.0126036251638224,3.141592653589793,0.07968995873495738,2.982218761049006,3591.899976408127,280.76544593288787,1057.889139972758,423.1556559891032,423.15677243275826,2.4999934040778276,True
14,0,0.01,0.15084522510997325,0.16084522510997326,0.0003141592653589793,0.08096256999632681,32.92024295340075,2.475626002799926e-06,28.586082067490285,441.91734951186316,176.76693980474528,176.7763227758111,2.4998673044710045,True
14,1,0.026779661016949154,0.13597271741378433,0.16275237843073348,0.0022529939386445163,0.08096256999632681,30.789002164313942,0.0013472531292745924,74.28560537946403,459.7002281719694,183.88009126878777,183.8864282190848,2.4999138469549056,True
14,2,0.043559322033898305,0.122779491767123,0.1663388138010213,0.0059609035672781455,0.08096256999632681,28.797766720779613,0.026412462346857124,117.06660920786733,477.80542832350255,191.12217132940103,191.1150845264934,2.500092703343187,True
14,3,0.06033898305084746,0.111160227781997,0.17149921083284445,0.01143788815125987,0.08096256999632681,26.95547994552612,0.17799498248220164,156.92886598211285,496.01794134169495,198.40717653667798,198.4145496226403,2.4999070999836412,True
14,4,0.0771186440677966,0.10097816023686652,0.17809680430466313,0.01868394769058968,0.08096256999632681,25.256316790018694,0.7042208419173125,193.83495780005646,514.2295199477965,205.6918079791186,205.68370551625014,2.500098482070421,True
14,5,0.09389830508474575,0.09208039836934861,0.18597870345409437,0.02769908218526759,0.08096256999632681,23.700252820364916,2.028756129096362,227.90647371113695,532.2523010246258,212.90092040985033,212.9102925414197,2.4998899521077926,True
14,6,0.1106779661016949,0.08431126083427175,0.19498922693596665,0.03848329163529359,0.08096256999632681,22.27346824182976,4.7357862781777955,259.1262559550187,550.0480652098883,220.01922608395532,220.00782502050492,2.5001295529312344,True
14,7,0.12745762711864406,0.07752196491771765,0.2049795920363617,0.051036576040667685,0.08096256999632681,20.97018700584257,9.53559174235694,287.6774390927873,567.4907813861104,226.99631255444416,226.98884586491786,2.5000822363043635,True
14,8,0.14423728813559322,0.07157647817552076,0.21581376631111399,0.06535893540138989,0.08096256999632681,19.778407042275493,17.210037126271285,313.6533887181134,584.5445241886118,233.81780967544475,233.82763270614294,2.499894975728654,True
14,9,0.1610169491525424,0.06635421074921469,0.22737115990175708,0.08145036971746017,0.08096256999632681,18.685320086221623,28.552602598712586,337.10432918109933,601.2108187066779,240.48432748267115,240.49097429502686,2.49993090372336,True
14,10,0.17779661016949153,0.06175050634089377,0.2395471165103853,0.09931087898887854,0.08096256999632681,17.68124498550246,44.33099229117677,358.1531515500003,617.4705069091257,246.9882027636503,246.97873771459496,2.5000958083390388,True
14,11,0.19457627118644066,0.05767580858595145,0.2522520797723921,0.11894046321564498,0.08096256999632681,16.75829127511846,65.26560329635059,376.9778160587134,633.2955283497791,253.31821133991167,253.31159042172754,2.500065343616661,True
14,12,0.21135593220338983,0.054054159010644254,0.2654100912140341,0.14033912239775956,0.08096256999632681,15.90755727015482,91.97642032097977,393.68825465692106,648.6949185463436,259.47796741853745,259.48818170961954,2.4999015919432748,True
14,13,0.228135593220339,0.05082145604472971,0.2789570492650687,0.16350685653522223,0.08096256999632681,15.12005470910142,124.92998301951081,408.3314305415566,663.7036153834416,265.4814461533767,265.4888360671443,2.499930412198521,True
14,14,0.24491525423728813,0.04792372574794787,0.292838979985236,0.18844366562803297,0.08096256999632681,14.390046819371708,164.50810757770623,421.0656517741534,678.3161135232136,271.32644540928544,271.3318201038243,2.4999504785824898,True
14,15,0.26169491525423727,0.04531553263084759,0.30701044788508486,0.2151495496761918,0.08096256999632681,13.711228889683788,210.91477048733375,431.97747079725724,692.554193588489,277.02167743539565,277.01242814976894,2.5000834735618946,True
14,16,0.27847457627118644,0.042958583297167396,0.32143315956835383,0.24362450867969873,0.08096256999632681,13.079539802053258,264.3056474027074,441.24588584907883,706.407696024692,282.5630784098768,282.55611920081884,2.500061573689128,True
14,17,0.2952542372881356,0.040820532781378316,0.3360747700695139,0.2738685426385538,0.08096256999632681,12.489873619059658,324.6180601448996,448.94557820797917,719.9015227895217,287.96060911580867,287.95534592465975,2.50004569450805,True
14,18,0.31203389830508477,0.03887398153255289,0.35090787983763766,0.30588165155275693,0.08096256999632681,11.93874014555384,391.7527794716236,455.2184884311248,733.0366278403658,293.2146511361463,293.2247551124136,2.4999138546789523,True
14,19,0.3288135593220339,0.0370956414842627,0.3659092008062966,0.33966383542230805,0.08096256999632681,11.421780315832597,465.3355603322809,460.1024846448344,745.8456761680122,298.3382704672049,298.346171630867,2.4999337919804794,True
14,20,0.34559322033898304,0.035465647009549905,0.38105886734853295,0.3752150942472074,0.08096256999632681,10.936525390156419,545.0693964429688,463.7417518928485,758.3253177236338,303.3301270894535,303.3363344918626,2.4999488405962027,True
14,21,0.3623728813559322,0.03396698742196208,0.3963398687778943,0.4125354280274548,0.08096256999632681,10.48029815877199,630.5197919441857,466.23629148740076,770.4846186050058,308.1938474420024,308.1987456651119,2.4999602673341594,True
14,22,0.3791525423728813,0.032585040109575025,0.41173758248245634,0.45162483676305026,0.08096256999632681,10.05037969179836,721.0896613006296,467.6498412784132,782.3416743364002,312.9366697345601,312.9258979532235,2.500086056965938,True
14,23,0.3959322033898305,0.0313071863225462,0.4272393897123767,0.49248332045399384,0.08096256999632681,9.645429892721914,816.4409434588844,468.1446953324088,793.882895489017,317.5531581956068,317.5443856935206,2.5000690651644417,True
14,24,0.41271186440677965,0.030122494538862732,0.4428343589456424,0.5351108791002855,0.08096256999632681,9.263117805830449,915.8858533367256,467.7680281636563,805.1276934982197,322.0510773992879,322.0439079324542,2.5000556559731226,True
14,25,0.4294915254237288,0.029021458963277902,0.4585129843870067,0.5795075127019254,0.08096256999632681,8.901756832051316,1018.825503713683,466.6023812913433,816.0828423645244,326.4331369458098,326.4272588023034,2.5000450187855625,True
14,26,0.446271186440678,0.02799578298461136,0.47426696942528934,0.6256732212589133,0.08096256999632681,8.559827968798345,1124.653411204144,464.7254348960722,826.7547914478148,330.70191657912596,330.69708322793815,2.5000365391126267,True
14,27,0.4630508474576271,0.027038199320511602,0.4900890467781387,0.6736080047712492,0.08096256999632681,8.235958380069706,1232.7661606224747,462.21000816980285,837.1497262196789,334.85989048787155,334.8559059181134,2.5000297483909324,True
14,28,0.47983050847457626,0.026142320147325482,0.5059728286219017,0.7233118632389332,0.08096256999632681,7.929149572407167,1342.7394072976426,459.1526442547423,847.2653901443363,338.9061560577345,338.9166870446752,2.4999223187634065,True
14,29,0.4966101694915254,0.025302511790582904,0.5219126812821083,0.7747847966619654,0.08096256999632681,7.637728897073413,1453.652466245489,455.55476223058116,857.1254696458958,342.85018785835837,342.8591159012774,2.49993490006168,True
14,30,0.5133898305084745,0.02451378958549566,0.5379036200939702,0.8280268050403455,0.08096256999632681,7.360966676165468,1565.1431331389313,451.5092491880448,866.7257431982334,346.6902972792934,346.6978799247921,2.499945322383422,True
14,31,0.5301694915254237,0.023771729350044568,0.5539412208754683,0.8830378883740738,0.08096256999632681,7.097915649918123,1676.6965209886757,447.0702428217671,876.0718382813686,350.4287353125475,350.4351854190197,2.49995398502533,True
14,32,0.5469491525423729,0.0230723925833336,0.5700215451257065,0.9398180466631503,0.08096256999632681,6.847707245596665,1787.8318675757193,442.28766900178,885.1692956407833,354.06771825631336,354.0732125214488,2.4999612067155805,True
14,33,0.563728813559322,0.022412263040568647,0.5861410765998907,0.9983672799075749,0.08096256999632681,6.609543085700941,1898.1049239603933,437.2074347862503,894.0235885024994,357.60943540099976,357.61412109879456,2.4999672433391305,True
14,34,0.5805084745762712,0.021788192769271464,0.6022966673455427,1.0586855881073476,0.08096256999632681,6.382687652141696,2007.109369131803,431.8716336475798,902.6401363286021,361.05605453144085,361.0600548643355,2.4999723014714537,True
14,35,0.5972881355932204,0.021197356040256188,0.6184854916334765,1.1207729712624683,0.08096256999632681,6.166461921450114,2114.4773906584487,426.3187579945744,911.0243140422072,364.4097256168829,364.413143992301,2.499976548764263,True
14,36,0.6140677966101695,0.0206372098883979,0.6347050064985674,1.1846294293729371,0.08096256999632681,5.960237818388307,2219.8795655024273,420.5839148476183,919.1814575571536,367.6725830228615,367.6755064904771,2.4999801219583295,True
14,37,0.6308474576271186,0.020105460205866565,0.6509529178329851,1.2502549624387536,0.08096256999632681,5.763433361823942,2323.0241663172196,414.6990412459368,927.1168663486226,370.84674653944904,370.849248570253,2.4999831331004874,True
14,38,0.6476271186440677,0.01960003251503739,0.6672271511591051,1.3176495704599187,0.08096256999632681,5.575383937900892,2423.439604561483,408.67487053865716,934.8409625712587,373.93638502850354,373.92811694843294,2.5000552785394827,True
14,39,0.6644067796610169,0.019119046698310216,0.6835258263593271,1.386813253436432,0.08096256999632681,5.395860647990451,2521.367664405877,402.5774198202411,942.3477214834908,376.9390885933963,376.93223540682607,2.500045453704449,True
14,40,0.6811864406779661,0.018660795084378123,0.6998472357623442,1.457746011368293,0.08096256999632681,5.224242558503408,2616.372267086039,396.40822456755046,949.648590511033,379.8594362044132,379.8537528537653,2.500037404860458,True
14,41,0.6979661016949152,0.018223723390497937,0.7161898250854132,1.5304478442555023,0.08096256999632681,5.06009504743765,2708.298182285025,390.1887156081438,956.7486787302853,382.6994714921141,382.69475564990205,2.5000308068123647,True
14,42,0.7147457627118644,0.017806414102349066,0.7325521768142135,1.6049187520980597,0.08096256999632681,4.903012399560264,2797.01935122677,383.93812867394263,963.65305244059,385.46122097623606,385.4573055874052,2.500025394439112,True
14,43,0.7315254237288136,0.01740757194055753,0.7489329956693711,1.6811587348959653,0.08096256999632681,4.752615476209171,2882.4367285523226,377.6736815756357,970.3667293454234,388.1466917381694,388.1434388566019,2.500020951542921,True
14,44,0.7483050847457626,0.017026011118661866,0.7653310958644245,1.7591677926492184,0.08096256999632681,4.608549616339716,2964.476106087625,371.4107408543647,976.8946727962923,390.75786911851696,390.75516481617683,2.5000173017696476,True
14,45,0.7650847457627118,0.016660644143408065,0.7817453899061199,1.83894592535782,0.08096256999632681,4.470482740560469,3043.0859556403225,365.1629779150648,983.2417862248546,393.2967144899419,393.29446465416095,2.5000143012169196,True
14,46,0.781864406779661,0.016310471946542227,0.7981748787262032,1.92049313302177,0.08096256999632681,4.338103634012837,3118.23532030706,358.94251479220645,989.4129078586291,395.7651631434517,395.7632900089195,2.500011832417125,True
14,47,0.7986440677966101,0.01597457516916101,0.8146186429657711,2.0038094156410677,0.08096256999632681,4.211202420805639,3190.1603447070224,352.77380361024456,995.4089040103057,398.1635616041223,398.1713179054875,2.499951300476601,True
14,48,0.8154237288135593,0.015652106446308545,0.8310758352598678,2.0888947732157135,0.08096256999632681,4.089326513859353,3258.33472957516,346.63648286947506,1001.2429198473649,400.49716793894595,400.503782298143,2.499958712255106,True
14,49,0.8322033898305085,0.015342283561826875,0.8475456733923353,2.1757492057457077,0.08096256999632681,3.972317646997306,3323.0636313537734,340.555230426143,1006.914910160265,402.765964064106,402.7716086832272,2.4999649638964145,True
14,50,0.8489830508474576,0.015044383362206148,0.8640274342096638,2.26437271323105,0.08096256999632681,3.859933312416871,3384.3784049319916,334.5371646234406,1012.4294261640687,404.9717704656275,404.9765911045031,2.4999702412498555,True
14,51,0.8657627118644068,0.014757736333981142,0.8805204481983879,2.3547652956717404,0.08096256999632681,3.751945423626135,3442.3218357439196,328.58845115858895,1017.7909301775969,407.11637207103877,407.1204921566332,2.4999746998390293,True
14,52,0.882542372881356,0.014481721762557354,0.8970240946439133,2.4469269530677784,0.08096256999632681,3.648139304863479,3496.946624721915,322.71439234136415,1023.0037934674414,409.20151738697655,409.2050414807442,2.4999784698781147,True
14,53,0.899322033898305,0.014215763401654535,0.9135377972999595,2.5408576854191645,0.08096256999632681,3.54831276484039,3548.3139885375863,316.91950926157796,1028.0722944312754,411.22891777251016,411.23193449576576,2.49998166045118,True
14,54,0.9161016949152542,0.01395932559215285,0.930061020507407,2.636557492725899,0.08096256999632681,3.452275246256673,3596.492373360521,311.2076172915128,1033.000617122284,413.2002468489136,413.2028313508711,2.4999843629946272,True
14,55,0.9328813559322033,0.013711909777300968,0.9465932657095043,2.7340263749879816,0.08096256999632681,3.359847043599339,3641.5562789859387,305.5818953488193,1037.792850109283,415.1171400437133,415.11935608375836,2.499986654199493,True
14,56,0.9496610169491525,0.013473051368221745,0.9631340683173742,2.8332643322054123,0.08096256999632681,3.270858582635739,3683.5851891246534,300.044949337696,1042.4529856619165,416.9811942647666,416.9830959694183,2.4999885984307872,True
14,57,0.9664406779661017,0.013242316919619634,0.9796829948857213,2.934271364378191,0.08096256999632681,3.185149755785693,3722.662602898053,294.59887017479684,1046.9849192463118,418.79396769852474,418.79560104411735,2.4999902497448128,True
14,58,0.9832203389830508,0.013019301580715958,0.9962396405637668,3.037047471506318,0.08096256999632681,3.1025693082243095,3758.875162079185,289.245286791826,1051.3924493136274,420.55697972545096,420.558383789598,2.499991653571768,True
14,59,1.0,0.01280362679083935,1.0128036267908394,3.141592653589793,0.08096256999632681,3.0229742701357445,3792.311868283247,283.98541448866945,1055.679277362315,422.271710944926,422.2729189630745,2.4999928481196974,True
15,0,0.01,0.1520995718268271,0.1620995718268271,0.0003141592653589793,0.08223518125769623,33.086210826828996,2.5259284241461683e-06,28.63691393942304,440.59568344251966,176.23827337700789,176.2479292080311,2.499863036248615,True
15,1,0.026779661016949154,0.13721247730261601,0.16399213831956516,0.0022529939386445163,0.08223518125769623,30.960648423385035,0.00137754861783264,74.43748747134369,458.20978020890624,183.2839120835625,183.29046418215592,2.4999106323039957,True
15,2,0.043559322033898305,0.12399271681521132,0.16755203884910963,0.0059609035672781455,0.08223518125769623,28.9732054461815,0.027061996743012205,117.33786125525556,476.1473130546543,190.45892522186173,190.4516099762366,2.500096024990627,True
15,3,0.06033898305084746,0.11233719962079705,0.1726761826716445,0.01143788815125987,0.08223518125769623,27.133004642358163,0.18273049935568658,157.33679944128355,494.19657308253727,197.67862923301493,197.68625524557407,2.499903559145403,True
15,4,0.0771186440677966,0.10211181218698222,0.17923045625477882,0.01868394769058968,0.08223518125769623,25.43415209798198,0.7242656118257702,194.39185753966515,512.2546967353989,204.90187869415956,204.89348540753713,2.500102410364655,True
15,5,0.09389830508474575,0.0931662904009545,0.18706459548570026,0.02769908218526759,0.08223518125769623,23.877102646993013,2.089991093350698,228.62427577352227,530.1341430375033,212.05365721500135,212.06337546310783,2.499885432266589,True
15,6,0.1106779661016949,0.08534724494741634,0.19602521104911125,0.03848329163529359,0.08223518125769623,22.449273446410697,4.88708470383259,260.03774031245405,547.7847924461283,219.11391697845136,219.12012866474765,2.4999291292140278,True
15,7,0.12745762711864406,0.07850770466599388,0.20596533178463794,0.051036576040667685,0.08223518125769623,21.141738364500664,9.851473904880285,288.73210507574606,565.1254513394468,226.05018053577874,226.042411711451,2.50008592219784,True
15,8,0.14423728813559322,0.07251295171467967,0.2167502398502729,0.06535893540138989,0.08223518125769623,19.9463279144505,17.80198305214451,314.88212951775216,582.0736521449156,232.82946085796627,232.83967613284392,2.499890318576205,True
15,9,0.1610169491525424,0.06724327318335455,0.22826022233589693,0.08145036971746017,0.08223518125769623,18.8491202354803,29.56704159341602,338.50497673936997,598.6470062501404,239.45880250005618,239.46573212575174,2.4999276553514145,True
15,10,0.17779661016949153,0.06259454144429566,0.24039115161378719,0.09931087898887854,0.08223518125769623,17.840621604454327,45.95111078215044,359.72209885079684,614.8252642815719,245.93010571262877,245.92025199416835,2.5001001718888594,True
15,11,0.19457627118644066,0.058477471119931845,0.2530537423063725,0.11894046321564498,0.08223518125769623,16.91314889423616,67.7116360199317,378.713143581029,630.5782875510923,252.23131502043694,252.22440784035558,2.5000684626454324,True
15,12,0.21135593220338983,0.054816194932425455,0.2661721271358153,0.14033912239775956,0.08223518125769623,16.057871814982327,95.50244015189789,395.58668924705034,645.9143666180859,258.36574664723435,258.3763785035279,2.4998971282092897,True
