row_i,col_j,ri,th,rf,v,b0,scan,stress,j_crit,je_max,je_sc,margin,converged
16,25,0.4294915254237288,0.06152542372881356,0.49101694915254235,0.5795075127019254,16.432383758041006,11830.393133276646,750.0,3195.495511036031,319.54955110360305,288.8373856481157,11.063302985746567,True
16,26,0.446271186440678,0.06152542372881356,0.5077966101694915,0.6256732212589133,16.12049764559894,14147.260053353815,750.0000000000001,3223.818060751082,322.38180607510816,288.13570813268785,11.18854057223098,True
16,27,0.4630508474576271,0.06152542372881356,0.5245762711864407,0.6736080047712492,15.825721783468106,16806.537065628047,750.0,3251.0991076049527,325.1099107604952,287.6475992770593,11.302368299877678,True
16,28,0.47983050847457626,0.06152542372881356,0.5413559322033898,0.7233118632389332,15.546546829303898,19843.62682983878,750.0000000000001,3277.4086475925883,327.7408647592588,287.35154926924235,11.405571523547714,True
16,29,0.4966101694915254,0.06152542372881356,0.558135593220339,0.7747847966619654,15.281643497016844,23296.135798732073,750.0000000000001,3302.809866138607,330.28098661386065,287.2285985684207,11.498889325785033,True
16,30,0.5133898305084745,0.06152542372881356,0.5749152542372881,0.8280268050403455,15.02983584904845,27203.9271486461,749.9999999999998,3327.359997440361,332.735999744036,287.2619734260035,11.583015871390522,True
16,31,0.5301694915254237,0.06152542372881356,0.5916949152542372,0.8830378883740738,14.790079276237728,31609.173096208327,750.0000000000002,3351.111051811478,335.1111051811477,287.43678333563315,11.658601981704146,True
16,32,0.5469491525423729,0.06152542372881356,0.6084745762711864,0.9398180466631503,14.561442222981167,36556.40662867919,750.0000000000001,3374.1104347270607,337.411043472706,287.73976818562096,11.72625687440751,True
16,33,0.563728813559322,0.06152542372881356,0.6252542372881356,0.9983672799075749,14.343090927402324,42092.57267338872,750.0000000000002,3396.4014764348517,339.6401476434851,288.15908562220443,11.786550020108539,True
16,34,0.5805084745762712,0.06152542372881356,0.6420338983050847,1.0586855881073476,14.13427660577029,48267.07872983673,750.0000000000001,3418.023887258952,341.8023887258951,288.684131189408,11.840013073030187,True
