row_i,col_j,solenoid_length_m,ri,rf,th,a,v,v_bore,b0,scan,je_sc,je_max,je_coil,stress,length_sc,j_crit,margin,converged,f_sc,length_sc_km,pancake_length_m
8,58,5.0,1.4747457627118643,1.5376838890365927,0.0629381263247281,0.5956355306433345,34.16285762768983,34.16285762768983,8.969100449342744,1.0132075266171412,814.0164778742727,814.0164778742727,132.39547095757507,749.9999999999999,807308.0494689271,1356.6941297904546,1.6666666666666667,True,0.1626447062881495,807.308049468927,645.8464395751416
8,59,5.0,1.5,1.5619208296088831,0.0619208296088831,0.5956355306433345,35.34291735288517,35.34291735288517,8.82111157175676,0.967030157233632,818.5725530642137,818.5725530642138,132.93268316692007,749.9999999999998,806072.1982998879,1364.2875884403563,1.666666666666667,True,0.1623957249351995,806.072198299888,644.8577586399103
9,53,5.0,1.3484745762711865,1.4251068190004637,0.0766322427292771,0.6677322066872322,28.56310409724173,28.56310409724173,10.349871268134368,1.0378074756474285,774.0399021440943,774.0399021440943,122.90600997251168,749.9999999999997,883549.4249794552,1290.0665035734903,1.6666666666666667,True,0.1587851086643743,883.5494249794552,706.8395399835641
9,54,5.0,1.3737288135593222,1.449026092213307,0.0752972786539847,0.6677322066872322,29.642982123927535,29.642982123927535,10.16458607817321,0.9857712853464594,779.152959315099,779.152959315099,123.3615769790422,750.0,881004.7825209318,1298.588265525165,1.6666666666666667,True,0.1583278039365737,881.0047825209318,704.8038260167455
10,50,5.0,1.2727118644067796,1.3620904291784035,0.089378564771624,0.7398288827311299,25.443688055395786,25.443688055395786,11.505412753179414,0.999230251972272,743.7402049914232,743.7402049914232,115.79173382576252,749.9999999999999,959856.5521814412,1239.567008319039,1.6666666666666667,True,0.1556884151867221,959.8565521814412,767.8852417451529
11,47,5.0,1.196949152542373,1.300435006440266,0.1034858538978931,0.8119255587750277,22.50459907086703,22.50459907086703,12.765951922506934,0.992561694021459,713.5139281663161,713.5139281663161,109.7327991683553,750.0000000000001,1040564.413714188,1189.1898802771934,1.6666666666666663,True,0.1537920912775471,1040.5644137141878,832.4515309713503
12,44,5.0,1.121186440677966,1.2403435216540937,0.1191570809761275,0.8840222348189254,19.74583714365545,19.74583714365545,14.15375164894952,1.0157881516713023,683.1988982224821,683.1988982224821,104.54018290221084,750.0,1127244.28125342,1138.6648303708034,1.6666666666666667,True,0.1530157369606406,1127.24428125342,901.795425002736
12,45,5.0,1.1464406779661018,1.2632178137773895,0.1167771358112876,0.8840222348189254,20.64538811302407,20.64538811302407,13.856504190977272,0.9531978351612356,689.4520530431327,689.4520530431327,104.82159718375031,750.0000000000001,1120027.3970063268,1149.086755071888,1.6666666666666667,True,0.1520360940562644,1120.0273970063267,896.0219176050615
13,42,5.0,1.070677966101695,1.204447345794152,0.133769379692457,0.9561189108628232,18.006844224023947,18.006844224023947,15.346151647959392,0.9994275003075036,659.3168969680684,659.3168969680684,100.30347592402822,750.0000000000001,1212139.041145616,1098.8614949467806,1.6666666666666663,True,0.152132421276147,1212.139041145616,969.7112329164928
14,40,5.0,1.0201694915254238,1.1696311289803805,0.1494616374549566,1.0282155869067209,16.347996663200085,16.347996663200085,16.618019477913414,1.0030957872750652,635.7791548731819,635.7791548731819,96.5986550922866,750.0000000000002,1301870.3386598588,1059.6319247886363,1.6666666666666663,True,0.1519374366898754,1301.8703386598588,1041.496270927887
