source_file,pareto_rank,solenoid_length_m,length_tape_km,scan,row_i,col_j,ri,rf,th,v,v_bore,b0,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,pancake_length_m
thickness_grids_L5000mm.csv,54,5.0,297.07011408091523,2.475352759751913,46,147,1.48,1.5199337867663618,0.0399337867663618,34.40672274211541,34.40672274211541,7.1316488503774975,1749.7219340413233,1749.7219340413233,165.73231949314498,750.0000000000003,297070.1140809152,2916.203223402206,True,0.0947192329642653,237.65609126473217
thickness_grids_L5000mm.csv,55,5.0,298.27938422766584,2.398773179723345,46,148,1.49,1.5299337867663618,0.0399337867663618,34.8732492511735,34.8732492511735,7.107676853641756,1751.4421537587027,1751.4421537587027,165.46741938009194,750.0000000000002,298279.38422766584,2919.0702562645047,True,0.0944749554103106,238.62350738213263
thickness_grids_L5000mm.csv,56,5.0,299.49142801603784,2.3250514167059664,46,149,1.5,1.5399337867663618,0.0399337867663618,35.34291735288517,35.34291735288517,7.083944978194668,1753.14880031535,1753.1488003153502,165.2075649080819,750.0000000000001,299491.42801603785,2921.9146671922504,True,0.0942347648290692,239.59314241283028
thickness_grids_L5000mm.csv,57,5.0,305.2517463472114,2.2809216110029644,47,147,1.48,1.52160100896356,0.0416010089635602,34.40672274211541,34.40672274211541,7.278998598574168,1739.2290176682748,1739.2290176682748,162.40129077328143,750.0000000000001,305251.7463472114,2898.715029447125,True,0.0933754491924285,244.20139707776912
thickness_grids_L5000mm.csv,58,5.0,306.4893055661922,2.210357115352573,47,148,1.49,1.53160100896356,0.0416010089635602,34.8732492511735,34.8732492511735,7.25453130716578,1740.9617941795543,1740.9617941795543,162.14178818301608,750.0000000000002,306489.3055661922,2901.6029902992577,True,0.0931334557283762,245.19144445295376
thickness_grids_L5000mm.csv,59,5.0,307.72971803305876,2.1424259642044703,47,149,1.5,1.54160100896356,0.0416010089635602,35.34291735288517,35.34291735288517,7.230309098284627,1742.6809479790952,1742.680947979095,161.8872285170989,750.0000000000002,307729.71803305874,2904.468246631825,True,0.0928955060332942,246.183774426447
thickness_grids_L5000mm.csv,60,5.0,313.5296699481411,2.105039970235236,48,147,1.48,1.5233040854015585,0.0433040854015584,34.40672274211541,34.40672274211541,7.426499208949315,1728.8626006363552,1728.8626006363554,159.1997277783345,749.9999999999999,313529.6699481411,2881.437667727259,True,0.0920835049122681,250.82373595851288
thickness_grids_L5000mm.csv,61,5.0,314.7956722213648,2.0399166958942794,48,148,1.49,1.5333040854015585,0.0433040854015584,34.8732492511735,34.8732492511735,7.401536115767086,1730.6074850808898,1730.6074850808898,158.94541430402202,750.0,314795.6722213648,2884.3458084681497,True,0.0918437113408144,251.83653777709185
thickness_grids_L5000mm.csv,62,5.0,316.0646085724174,1.9772237091204063,48,149,1.5,1.5433040854015585,0.0433040854015584,35.34291735288517,35.34291735288517,7.376823071430174,1732.338700843614,1732.3387008436143,158.69594500409715,750.0000000000003,316064.6085724174,2887.2311680726907,True,0.0916079199332182,252.8516868579339
thickness_grids_L5000mm.csv,63,5.0,321.90405404084686,1.9456430245377796,49,147,1.48,1.5250430160803568,0.0450430160803567,34.40672274211541,34.40672274211541,7.574141867731995,1718.6209617513632,1718.6209617513632,156.12044041007292,750.0000000000001,321904.0540408469,2864.3682695856055,True,0.0908405308003331,257.5232432326775
thickness_grids_L5000mm.csv,64,5.0,323.1986512307896,1.885450987213955,49,148,1.49,1.5350430160803568,0.0450430160803567,34.8732492511735,34.8732492511735,7.548682495300932,1720.3775183381915,1720.3775183381915,155.87111921271642,749.9999999999998,323198.6512307896,2867.2958638969862,True,0.0906028575421521,258.5589209846317
thickness_grids_L5000mm.csv,65,5.0,324.49626456935374,1.8275052122506448,49,149,1.5,1.5450430160803568,0.0450430160803567,35.34291735288517,35.34291735288517,7.523478142816014,1722.1203637102192,1722.1203637102192,155.6265471862831,750.0000000000001,324496.2645693537,2870.2006061836987,True,0.0903691463533906,259.59701165548296
thickness_grids_L5000mm.csv,66,5.0,330.3750952763916,1.8009268170592465,50,147,1.48,1.526817800999955,0.0468178009999549,34.40672274211541,34.40672274211541,7.721918427053112,1708.5023607490657,1708.5023607490657,153.15674715723398,750.0000000000002,330375.0952763916,2847.5039345817763,True,0.0896438604217584,264.3000762211133
thickness_grids_L5000mm.csv,67,5.0,331.69843720290515,1.745211841175807,50,148,1.49,1.536817800999955,0.0468178009999549,34.8732492511735,34.8732492511735,7.695962325286101,1710.2701664341807,1710.2701664341807,152.91223214733202,750.0,331698.43720290513,2850.4502773903014,True,0.0894082321895058,265.3587497623241
thickness_grids_L5000mm.csv,68,5.0,333.0248786073576,1.6915760514905454,50,149,1.5,1.546817800999955,0.0468178009999549,35.34291735288517,35.34291735288517,7.670266219074466,1712.0242216699876,1712.0242216699876,152.6723748467147,750.0000000000001,333024.8786073576,2853.3737027833126,True,0.0891765273611555,266.4199028858861
thickness_grids_L5000mm.csv,69,5.0,338.9430160435735,1.669311593505413,51,147,1.48,1.5286284401603532,0.0486284401603531,34.40672274211541,34.40672274211541,7.869821343913733,1698.505044984397,1698.505044984397,150.30243226503538,750.0,338943.0160435735,2830.841741640662,True,0.0884910131464555,271.1544128348588
thickness_grids_L5000mm.csv,70,5.0,340.2952505518872,1.6176683760836312,51,148,1.49,1.5386284401603532,0.0486284401603531,34.8732492511735,34.8732492511735,7.843368088078351,1700.2836891450493,1700.2836891450493,150.06254735314528,750.0000000000005,340295.2505518872,2833.8061485750823,True,0.0882573586461921,272.23620044150977
thickness_grids_L5000mm.csv,71,5.0,341.65066914418304,1.5679523939013982,51,149,1.5,1.5486284401603532,0.0486284401603531,35.34291735288517,35.34291735288517,7.817179807662005,1702.0485467869098,1702.0485467869098,149.82723204033465,750.0000000000005,341650.66914418305,2836.747577978183,True,0.0880275902371734,273.32053531534643
thickness_grids_L5000mm.csv,72,5.0,347.60806290020633,1.5494107890866908,52,147,1.48,1.5304749335615513,0.0504749335615512,34.40672274211541,34.40672274211541,8.017843625670418,1688.6272552095786,1688.6272552095788,147.55170700613502,750.0000000000006,347608.0629002063,2814.3787586826315,True,0.0873796787011009,278.08645032016506
thickness_grids_L5000mm.csv,73,5.0,348.98933592099627,1.5014769230740417,52,148,1.49,1.5404749335615513,0.0504749335615512,34.8732492511735,34.8732492511735,7.990892814538977,1690.4163393176452,1690.4163393176452,147.3162854157589,750.0,348989.33592099627,2817.3605655294086,True,0.0871479303585202,279.191468736797
thickness_grids_L5000mm.csv,74,5.0,350.37387892721813,1.4553318657444878,52,149,1.5,1.5504749335615513,0.0504749335615512,35.34291735288517,35.34291735288517,7.964211962709243,1692.1916038740032,1692.1916038740032,147.08534848837377,750.0000000000001,350373.87892721815,2820.3193397900054,True,0.0869200320765363,280.29910314177454
thickness_grids_L5000mm.csv,75,5.0,356.3705051692483,1.4400047168889665,53,147,1.48,1.5323572812035493,0.0523572812035493,34.40672274211541,34.40672274211541,8.165978781249253,1678.8672305605164,1678.8672305605166,144.89917462283063,749.9999999999998,356370.5051692483,2798.1120509341945,True,0.0863077031853517,285.09640413539864
thickness_grids_L5000mm.csv,76,5.0,357.7809607715976,1.395455528485785,53,148,1.49,1.542357281203549,0.0523572812035493,34.8732492511735,34.8732492511735,8.138530035412886,1680.666367856611,1680.6663678566108,144.66805825971207,750.0000000000003,357780.96077159763,2801.1106130943513,True,0.0860777968944605,286.22476861727813
thickness_grids_L5000mm.csv,77,5.0,359.19477357540256,1.35256883847194,53,149,1.5,1.552357281203549,0.0523572812035493,35.34291735288517,35.34291735288517,8.11135623656132,1682.4516554810557,1682.4516554810557,144.4413446323034,750.0000000000001,359194.77357540256,2804.0860924684257,True,0.085851705849464,287.3558188603221
thickness_grids_L5000mm.csv,78,5.0,365.2306336802308,1.3400181860826224,54,147,1.48,1.5342754830863474,0.0542754830863474,34.40672274211541,34.40672274211541,8.31422077740593,1669.2232128543214,1669.2232128543214,142.33979855790733,750.0000000000001,365230.6336802307,2782.0386880905357,True,0.0852730763997168,292.1845069441846
thickness_grids_L5000mm.csv,79,5.0,366.6704141182089,1.2985622644906072,54,148,1.49,1.5442754830863474,0.0542754830863474,34.8732492511735,34.8732492511735,8.286273737735621,1671.0320280240512,1671.0320280240512,142.11283743043762,750.0000000000001,366670.4141182089,2785.053380040086,True,0.0850449512918565,293.3363312945671
thickness_grids_L5000mm.csv,80,5.0,368.1136403078631,1.2586534059393657,54,149,1.5,1.5542754830863474,0.0542754830863474,35.34291735288517,35.34291735288517,8.258606636330521,1672.8269661962916,1672.8269661962918,141.8901999659311,750.0000000000005,368113.64030786307,2788.0449436604863,True,0.0848206077694717,294.49091224629046
thickness_grids_L5000mm.csv,81,5.0,374.1887596390644,1.2485014141145303,55,147,1.48,1.5362295392099454,0.0562295392099454,34.40672274211541,34.40672274211541,8.46256399943951,1659.693450286769,1659.693450286769,139.8688736338415,749.9999999999998,374188.7596390644,2766.155750477948,True,0.0842739203493719,299.35100771125155
thickness_grids_L5000mm.csv,82,5.0,375.65800539261414,1.2098767318015533,55,148,1.49,1.5462295392099454,0.0562295392099454,34.8732492511735,34.8732492511735,8.434118325679252,1661.5115791402764,1661.5115791402764,139.64592531985647,750.0,375658.00539261417,2769.185965233794,True,0.0840475185807095,300.52640431409134
thickness_grids_L5000mm.csv,83,5.0,377.1307868023318,1.1726934555935036,55,149,1.5,1.5562295392099454,0.0562295392099454,35.34291735288517,35.34291735288517,8.405957584872858,1663.315806350251,1663.3158063502513,139.427224306496,750.0000000000001,377130.7868023318,2772.1930105837523,True,0.0838248658337683,301.70462944186545
thickness_grids_L5000mm.csv,84,5.0,383.2452136114642,1.1646137073783769,56,147,1.48,1.5382194495743435,0.0582194495743435,34.40672274211541,34.40672274211541,8.611003215845233,1650.276200606445,1650.276200606445,137.48199987762072,750.0000000000001,383245.2136114642,2750.460334344075,True,0.0833084788031838,306.59617088917133
thickness_grids_L5000mm.csv,85,5.0,384.7440634220927,1.1285842452117438,56,148,1.49,1.5482194495743435,0.0582194495743435,34.8732492511735,34.8732492511735,8.582058585323951,1652.1032897621678,1652.1032897621678,137.26292903329454,750.0000000000001,384744.0634220927,2753.5054829369465,True,0.0830837453589566,307.79525073767417
thickness_grids_L5000mm.csv,86,5.0,386.2465401681842,1.093899340038574,56,149,1.5,1.5582194495743436,0.0582194495743435,35.34291735288517,35.34291735288517,8.553403885677305,1653.916455198232,1653.916455198232,137.04803170289517,749.9999999999998,386246.5401681842,2756.527425330387,True,0.0828627294154765,308.99723213454735
thickness_grids_L5000mm.csv,87,5.0,392.40034460711666,1.0876094748391616,57,147,1.48,1.5402452141795415,0.0602452141795414,34.40672274211541,34.40672274211541,8.759533546457256,1640.9697338321432,1640.969733832143,135.17505872177617,750.0000000000003,392400.34460711665,2734.949556386905,True,0.0823751078004973,313.9202756856933
thickness_grids_L5000mm.csv,88,5.0,393.9289355089911,1.0539622799130433,57,148,1.49,1.5502452141795415,0.0602452141795414,34.8732492511735,34.8732492511735,8.730089652907845,1642.8054404055586,1642.8054404055588,134.95973662882753,750.0000000000001,393928.9355089911,2738.009067342598,True,0.0821519903145134,315.1431484071929
thickness_grids_L5000mm.csv,89,5.0,395.461246021366,1.0215707399017588,57,149,1.5,1.5602452141795415,0.0602452141795414,35.34291735288517,35.34291735288517,8.700940691221641,1644.627203647497,1644.6272036474968,134.74851671259214,749.9999999999999,395461.246021366,2741.0453394124947,True,0.0819325598006304,316.3689968170928
thickness_grids_L5000mm.csv,90,5.0,401.65451925340375,1.016826212667702,58,147,1.48,1.5423068330255394,0.0623068330255393,34.40672274211541,34.40672274211541,8.908150433689862,1631.7723345712106,1631.7723345712106,132.94419134174868,750.0000000000002,401654.51925340376,2719.6205576186844,True,0.0814722670100195,321.323615402723
thickness_grids_L5000mm.csv,91,5.0,403.2129866002215,0.985368827847956,58,148,1.49,1.5523068330255394,0.0623068330255393,34.8732492511735,34.8732492511735,8.878206986164876,1633.6163258691652,1633.6163258691652,132.73249548949232,750.0000000000002,403212.9866002215,2722.6938764486085,True,0.0812507155980288,322.5703892801772
thickness_grids_L5000mm.csv,92,5.0,404.775267649716,0.9550853780306212,58,149,1.5,1.5623068330255394,0.0623068330255393,35.34291735288517,35.34291735288517,8.848563474406015,1635.4463565866456,1635.4463565866458,132.52483280803096,750.0000000000003,404775.267649716,2725.7439276444097,True,0.0810328215745484,323.8202141197728
thickness_grids_L5000mm.csv,93,5.0,411.00812104884034,0.9516741582814544,59,147,1.48,1.5444043061123374,0.0644043061123372,34.40672274211541,34.40672274211541,9.056849616534096,1622.6823039890437,1622.6823039890437,130.7857789158753,750.0000000000002,411008.12104884034,2704.470506648406,True,0.0805985118555642,328.8064968390723
thickness_grids_L5000mm.csv,94,5.0,417.2362776986516,0.9500753834070343,60,145,1.46,1.526537633439935,0.0665376334399351,33.48309450196001,33.48309450196001,9.268464881584098,1609.9360201190002,1609.9360201190002,129.1179764219039,750.0000000000002,417236.2776986516,2683.2267001983337,True,0.0802006879828429,333.7890221589213
thickness_grids_L10000mm.csv,0,10.0,167.06807830730574,10.757997470881598,15,147,1.48,1.486033602089996,0.0060336020899959,68.81344548423083,68.81344548423083,2.772094534527577,2138.8906014932636,2138.8906014932636,381.3560974849545,749.9999999999999,167068.07830730575,3564.8176691554395,True,0.178296214504244,66.8272313229223
thickness_grids_L10000mm.csv,1,10.0,167.6396055150176,10.425179077615052,15,148,1.49,1.496033602089996,0.0060336020899959,69.746498502347,69.746498502347,2.762776543341101,2139.928335801621,2139.928335801621,380.2820980555437,750.0000000000001,167639.60551501758,3566.5472263360352,True,0.1777078660501448,67.05584220600703
thickness_grids_L10000mm.csv,2,10.0,168.21061751434002,10.104780889128422,15,149,1.5,1.506033602089996,0.0060336020899959,70.68583470577035,70.68583470577035,2.7535518880613505,2140.956761725463,2140.956761725463,379.220828661747,749.9999999999999,168210.61751434,3568.261269542438,True,0.1771268039790403,67.284247005736
thickness_grids_L10000mm.csv,3,10.0,173.9649878370109,9.924406795081186,16,144,1.45,1.4565893428223953,0.0065893428223953,66.0519855417254,66.0519855417254,2.926763376707552,2121.824773158634,2121.824773158634,368.0840209053954,750.0000000000001,173964.9878370109,3536.3746219310565,True,0.1734752207447605,69.58599513480436
thickness_grids_L10000mm.csv,4,10.0,174.5645946943563,9.611147467626102,16,145,1.46,1.4665893428223953,0.0065893428223953,66.96618900392002,66.96618900392002,2.9167229924794467,2122.923559115435,2122.923559115435,367.0185447485797,750.0000000000001,174564.5946943563,3538.205931859058,True,0.1728835422136001,69.82583787774252
thickness_grids_L10000mm.csv,5,10.0,175.1636117989145,9.309814029043826,16,146,1.47,1.4765893428223953,0.0065893428223953,67.88667565142183,67.88667565142183,2.90678523618705,2124.012341290634,2124.012341290634,365.9658727715247,750.0,175163.6117989145,3540.020568817724,True,0.1722993156193948,70.0654447195658
thickness_grids_L10000mm.csv,6,10.0,175.7620580772231,9.019875906866364,16,147,1.48,1.4865893428223953,0.0065893428223953,68.81344548423083,68.81344548423083,2.896948371305368,2125.0912745018622,2125.0912745018622,364.9257924422199,750.0000000000001,175762.05807722308,3541.818790836437,True,0.1717224087364253,70.30482323088923
thickness_grids_L10000mm.csv,7,10.0,176.35995214898972,8.740829493729315,16,148,1.49,1.4965893428223953,0.0065893428223953,69.746498502347,69.746498502347,2.8872107021691673,2126.1605101840437,2126.1605101840437,363.89809618173547,750.0000000000005,176359.95214898972,3543.6008503067396,True,0.171152692583043,70.54398085959589
thickness_grids_L10000mm.csv,8,10.0,176.95731233363173,8.472196608403195,16,149,1.5,1.506589342822395,0.0065893428223953,70.68583470577035,70.68583470577035,2.877570572745124,2127.2201964847495,2127.2201964847495,362.8825812152875,749.9999999999998,176957.31233363174,3545.3669941412495,True,0.1705900413201013,70.78292493345269
thickness_grids_L10000mm.csv,9,10.0,182.84934607537343,8.356538804193011,17,144,1.45,1.4571809377955949,0.0071809377955947,66.0519855417254,66.0519855417254,3.055323094232183,2107.864852520018,2107.864852520018,352.6016371783471,750.0,182849.34607537347,3513.1080875333632,True,0.1672790533780194,73.1397384301494
thickness_grids_L10000mm.csv,10,10.0,183.4759384189286,8.092768507418072,17,145,1.46,1.4671809377955949,0.0071809377955947,66.96618900392002,66.96618900392002,3.0448416805137963,2108.995467769744,2108.995467769744,351.58100948510526,750.0000000000001,183475.9384189286,3514.9924462829063,True,0.1667054362411224,73.39037536757144
thickness_grids_L10000mm.csv,11,10.0,184.10192005542737,7.839040035328256,17,146,1.47,1.477180937795595,0.0071809377955947,67.88667565142183,67.88667565142183,3.0344674027205683,2110.115834761037,2110.115834761037,350.57264710514636,750.0,184101.92005542736,3516.859724601729,True,0.1661390532832276,73.64076802217095
thickness_grids_L10000mm.csv,12,10.0,184.72731071994875,7.594906635839664,17,147,1.48,1.487180937795595,0.0071809377955947,68.81344548423083,68.81344548423083,3.0241984480496735,2111.2261115757615,2111.2261115757615,349.5763464499091,750.0000000000002,184727.31071994876,3518.7101859596028,True,0.1655797759099307,73.8909242879795
thickness_grids_L10000mm.csv,13,10.0,185.35212982753015,7.359944261997198,17,148,1.49,1.4971809377955947,0.0071809377955947,69.746498502347,69.746498502347,3.0140330463528353,2112.326452850841,2112.326452850841,348.5919086752591,750.0000000000002,185352.12982753015,3520.544088084735,True,0.1650274786857836,74.14085193101207
thickness_grids_L10000mm.csv,14,10.0,185.97639648036892,7.1337502761337035,17,149,1.5,1.5071809377955947,0.0071809377955947,70.68583470577035,70.68583470577035,3.003969468854542,2113.4170098751592,2113.4170098751592,347.6191395394965,750.0000000000001,185976.39648036892,3522.3616831252657,True,0.1644820392356123,74.39055859214757
thickness_grids_L10000mm.csv,15,10.0,191.98877578281247,7.067504652434156,18,144,1.45,1.457808387009594,0.0078083870095941,66.0519855417254,66.0519855417254,3.1860106672804775,2093.878366424526,2093.878366424526,338.1438956932858,749.9999999999999,191988.77578281247,3489.7972773742104,True,0.1614916611754746,76.79551031312499
thickness_grids_L10000mm.csv,16,10.0,192.64285200603115,6.844422124690082,18,145,1.46,1.4678083870095942,0.0078083870095941,66.96618900392002,66.96618900392002,3.1750809243744,2095.040304398212,2095.040304398212,337.165149701531,750.0000000000001,192642.8520060311,3491.733840663687,True,0.1609349228240168,77.05714080241246
thickness_grids_L10000mm.csv,17,10.0,193.29629672999235,6.629832424460364,18,146,1.47,1.4778083870095942,0.0078083870095941,67.88667565142183,67.88667565142183,3.1642628999968956,2096.191756797877,2096.191756797877,336.19816580678406,750.0,193296.29672999235,3493.652927996462,True,0.160385215100911,77.31851869199694
thickness_grids_L10000mm.csv,18,10.0,193.9491305080684,6.4233577132037825,18,147,1.48,1.4878083870095942,0.0078083870095941,68.81344548423083,68.81344548423083,3.153554703804796,2097.332884835257,2097.332884835257,335.24274877228675,750.0000000000001,193949.13050806837,3495.554808058762,True,0.1598424128073592,77.57965220322734
thickness_grids_L10000mm.csv,19,10.0,194.60137356033903,6.224639355138433,18,148,1.49,1.4978083870095942,0.0078083870095941,69.746498502347,69.746498502347,3.142954489933976,2098.463846218193,2098.463846218193,334.29870791099665,750.0000000000002,194601.37356033904,3497.4397436969884,True,0.1593063938239692,77.84054942413562
thickness_grids_L10000mm.csv,20,10.0,195.25304578114412,6.033336821290245,18,149,1.5,1.5078083870095942,0.0078083870095941,70.68583470577035,70.68583470577035,3.132460455662741,2099.584795248961,2099.584795248961,333.365856949566,749.9999999999998,195253.04578114412,3499.307992081602,True,0.1587770390145337,78.10121831245765
thickness_grids_L10000mm.csv,21,10.0,201.37085639875835,6.004109512605307,19,144,1.45,1.4584716904643935,0.0084716904643934,66.0519855417254,66.0519855417254,3.318574716480815,2079.897019062565,2079.897019062565,324.64215081051515,749.9999999999999,201370.85639875836,3466.4950317709418,True,0.1560856849330142,80.54834255950334
thickness_grids_L10000mm.csv,22,10.0,202.0528636332981,5.814592562451912,19,145,1.46,1.4684716904643935,0.0084716904643934,66.96618900392002,66.96618900392002,3.3071902070570895,2081.08970150845,2081.08970150845,323.7025185011598,749.9999999999999,202052.8636332981,3468.482835847417,True,0.1555447217227245,80.82114545331925
thickness_grids_L10000mm.csv,23,10.0,202.7342188163385,5.632290586886516,19,146,1.47,1.4784716904643935,0.0084716904643934,67.88667565142183,67.88667565142183,3.2959220645646155,2082.2716687031557,2082.2716687031557,322.7741783345984,750.0000000000001,202734.2188163385,3470.4527811719263,True,0.1550105988502561,81.0936875265354
thickness_grids_L10000mm.csv,24,10.0,203.41494332724452,5.456882597937956,19,147,1.48,1.4884716904643935,0.0084716904643934,68.81344548423083,68.81344548423083,3.2847683200065183,2083.4430848489947,2083.4430848489947,321.85694287378396,750.0,203414.94332724452,3472.4051414149912,True,0.1544831942923517,81.3659773308978
thickness_grids_L10000mm.csv,25,10.0,204.09505819875037,5.288063921097251,19,148,1.49,1.4984716904643935,0.0084716904643934,69.746498502347,69.746498502347,3.2737270507156597,2084.604110588754,2084.604110588754,320.95062904960406,750.0000000000001,204095.05819875037,3474.34018431459,True,0.1539623890307681,81.63802327950015
thickness_grids_L10000mm.csv,26,10.0,204.7745841247308,5.125545264265828,19,149,1.5,1.5084716904643936,0.0084716904643934,70.68583470577035,70.68583470577035,3.262796378962408,2085.7549031053672,2085.7549031053672,320.05505803014734,750.0000000000002,204774.5841247308,3476.258171842279,True,0.1534480669582196,81.90983364989232
thickness_grids_L10000mm.csv,27,10.0,210.9849522294647,5.123535593744876,20,144,1.45,1.4591708481599928,0.0091708481599927,66.0519855417254,66.0519855417254,3.4527991167559557,2065.947186932526,2065.947186932526,312.02784002913614,750.0000000000001,210984.95222946472,3443.2453115542103,True,0.1510337931205435,84.39398089178589
thickness_grids_L10000mm.csv,28,10.0,211.69529331765543,4.96181355358383,20,145,1.46,1.4691708481599928,0.0091708481599927,66.96618900392002,66.96618900392002,3.4409541449107457,2067.169980449795,2067.169980449795,311.1247518897989,750.0,211695.29331765545,3445.2833007496583,True,0.1505075803307193,84.67811732706218
thickness_grids_L10000mm.csv,29,10.0,212.40496211284471,4.806248326357649,20,146,1.47,1.4791708481599928,0.0091708481599927,67.88667565142183,67.88667565142183,3.4292302466202313,2068.3818370029453,2068.3818370029453,310.23251681584986,750.0000000000001,212404.96211284475,3447.3030616715755,True,0.1499880299013707,84.9619848451379
thickness_grids_L10000mm.csv,30,10.0,213.11398082612135,4.656566000790746,20,147,1.48,1.4891708481599928,0.0091708481599927,68.81344548423083,68.81344548423083,3.4176253732487014,2069.58292364292,2069.58292364292,309.3509546572472,750.0,213113.98082612135,3449.3048727382,True,0.1494750227803009,85.24559233044855
thickness_grids_L10000mm.csv,31,10.0,213.82237130869385,4.512506586506853,20,148,1.49,1.4991708481599928,0.0091708481599927,69.746498502347,69.746498502347,3.406137524364054,2070.7734038088406,2070.7734038088406,308.4798894622876,750.0,213822.3713086938,3451.2890063480677,True,0.1489684428508162,85.52894852347752
thickness_grids_L10000mm.csv,32,10.0,214.53015505980073,4.373823219527071,20,149,1.5,1.5091708481599928,0.0091708481599927,70.68583470577035,70.68583470577035,3.394764746289255,2071.9534374289356,2071.9534374289356,307.6191493517125,750.0000000000002,214530.15505980077,3453.255729048226,True,0.1484681768396464,85.8120620239203
thickness_grids_L10000mm.csv,33,10.0,221.56097883622652,4.252801055045054,21,145,1.46,1.469905860096392,0.009905860096392,66.96618900392002,66.96618900392002,3.5761870702605676,2053.3030050623483,2053.3030050623483,299.36556205144433,750.0000000000001,221560.97883622657,3422.171675103914,True,0.1457970700443961,88.62439153449061
thickness_grids_L10000mm.csv,34,10.0,222.29932605858613,4.119465137576339,21,146,1.47,1.479905860096392,0.009905860096392,67.88667565142183,67.88667565142183,3.564002411089331,2054.5440842253424,2054.5440842253424,298.5070836027678,749.9999999999998,222299.32605858613,3424.2401403755707,True,0.1452911552955646,88.91973042343444
thickness_grids_L10000mm.csv,35,10.0,223.037004168879,3.9911714914693057,21,147,1.48,1.489905860096392,0.009905860096392,68.81344548423083,68.81344548423083,3.5519414546349557,2055.7741826355527,2055.7741826355527,297.65887436862096,750.0000000000003,223037.004168879,3426.290304392588,True,0.1447916200538208,89.2148016675516
thickness_grids_L10000mm.csv,36,10.0,223.77403584093489,3.8676972773660383,21,148,1.49,1.4999058600963922,0.009905860096392,69.746498502347,69.746498502347,3.540002121846361,2056.9934663889685,2056.9934663889685,296.82076505159466,750.0000000000001,223774.03584093487,3428.3224439816145,True,0.1442983509192474,89.50961433637394
thickness_grids_L10000mm.csv,37,10.0,224.51044338358992,3.7488309066248826,21,149,1.5,1.5099058600963922,0.009905860096392,70.68583470577035,70.68583470577035,3.5281823822650606,2058.202098022853,2058.202098022853,295.99259027286524,749.9999999999999,224510.4433835899,3430.3368300380885,True,0.1438112372721809,89.80417735343597
thickness_grids_L10000mm.csv,38,10.0,231.64204477154897,3.6608609200526177,22,145,1.46,1.4706767262735911,0.0106767262735912,66.96618900392002,66.96618900392002,3.712728466776826,2039.506898910041,2039.506898910041,288.36192917197263,750.0,231642.04477154897,3399.178164850068,True,0.1413880626371403,92.65681790861956
thickness_grids_L10000mm.csv,39,10.0,232.4094018645943,3.5460838018233183,22,146,1.47,1.4806767262735911,0.0106767262735912,67.88667565142183,67.88667565142183,3.700078588547798,2040.7765037383392,2040.7765037383397,287.53503967611323,750.0000000000001,232409.40186459429,3401.294172897233,True,0.1408949187475454,92.96376074583772
thickness_grids_L10000mm.csv,40,10.0,233.1760712535363,3.435647129793453,22,147,1.48,1.4906767262735912,0.0106767262735912,68.81344548423083,68.81344548423083,3.687557136094401,2042.034925104187,2042.0349251041876,286.7180416211557,750.0000000000001,233176.0712535363,3403.3915418403126,True,0.1404080009094491,93.27042850141451
thickness_grids_L10000mm.csv,41,10.0,233.9420764375197,3.329359081235753,22,148,1.49,1.5006767262735912,0.0106767262735912,69.746498502347,69.746498502347,3.675161950985893,2043.282331621495,2043.282331621495,285.91077193659345,750.0000000000001,233942.0764375197,3405.470552702491,True,0.1399271982691213,93.57683057500786
thickness_grids_L10000mm.csv,42,10.0,234.70744053750545,3.227037518171197,22,149,1.5,1.5106767262735912,0.0106767262735912,70.68583470577035,70.68583470577035,3.6628909252394166,2044.5188883007943,2044.5188883007943,285.11307132628616,750.0000000000002,234707.44053750543,3407.5314805013245,True,0.139452402693743,93.88297621500216
thickness_grids_L10000mm.csv,43,10.0,241.9317085792564,3.164571625167101,23,145,1.46,1.4714834466915905,0.0114834466915904,66.96618900392002,66.96618900392002,3.850439136894352,2025.7966456934312,2025.7966456934312,278.05474652093704,750.0000000000001,241931.70857925643,3376.327742822386,True,0.1372569883122492,96.77268343170256
thickness_grids_L10000mm.csv,44,10.0,242.7283778145854,3.0653544138337447,23,146,1.47,1.4814834466915905,0.0114834466915904,67.88667565142183,67.88667565142183,3.837320055699523,2027.0940581727857,2027.0940581727857,277.2574478759444,750.0000000000001,242728.3778145854,3378.4900969546425,True,0.1367758179538364,97.09135112583417
thickness_grids_L10000mm.csv,45,10.0,243.52434124632177,2.9698892305569693,23,147,1.48,1.4914834466915905,0.0114834466915904,68.81344548423083,68.81344548423083,3.8243341637850583,2028.3800926373565,2028.3800926373565,276.46968679702894,750.0,243524.34124632177,3380.633487728928,True,0.1363007297303708,97.4097364985287
thickness_grids_L10000mm.csv,46,10.0,244.3196232003343,2.8780102573029858,23,148,1.49,1.5014834466915905,0.0114834466915904,69.746498502347,69.746498502347,3.8114792226607777,2029.6549200816587,2029.6549200816585,275.691306046676,749.9999999999998,244319.6232003343,3382.7582001360975,True,0.1358316151770194,97.72784928013373
