source_file,pareto_rank,solenoid_length_m,length_tape_km,scan,row_i,col_j,ri,rf,th,v,b0,v_bore,je_coil,je_tape,je_max,j_crit,stress,f_tape_min,length_tape,converged,pancake_length_m
thickness_grids_L4000mm.csv,1,4.0,204.11935860942808,10.334331239566174,27,98,1.484858585858586,1.5238999081726354,0.0390413223140495,27.706397013693948,5.976056254787296,27.706397013693948,152.42162068809813,1837.1001885164665,1837.1001885164665,3061.8336475274436,749.9999999999998,0.0829685945496444,204119.35860942808,1,204.11935860942808
thickness_grids_L4000mm.csv,2,4.0,204.9213564831066,9.9619104408304,27,99,1.5,1.5390413223140496,0.0390413223140495,28.274333882308134,5.930017917521691,28.274333882308134,151.79920686796157,1840.7805546133957,1840.7805546133957,3067.967591022326,750.0000000000003,0.0824645862797278,204921.3564831066,1,204.9213564831066
thickness_grids_L4000mm.csv,3,4.0,211.51269910432595,9.747186842704057,28,96,1.4545757575757576,1.49641169268442,0.0418359351086623,26.58780925585756,6.27595803304963,26.58780925585756,148.34812806992008,1813.5146996564088,1813.5146996564088,3022.524499427348,749.9999999999999,0.0818014478173385,211512.69910432596,1,211.51269910432595
thickness_grids_L4000mm.csv,4,4.0,212.35011562838423,9.385050846746676,28,97,1.4697171717171718,1.511553106825834,0.0418359351086623,27.144222138210417,6.2272312095624205,27.144222138210417,147.73046017201986,1817.3015358253692,1817.3015358253697,3028.8358930422824,749.9999999999999,0.0812911106163373,212350.11562838423,1,212.35011562838423
thickness_grids_L4000mm.csv,5,4.0,213.1829303452217,9.041495120847738,28,98,1.484858585858586,1.5266945209672482,0.0418359351086623,27.706397013693948,6.179099781087066,27.706397013693948,147.12208215272918,1821.0591629551225,1821.0591629551225,3035.098604925204,750.0000000000001,0.0807892929266432,213182.93034522177,1,213.1829303452217
thickness_grids_L4000mm.csv,6,4.0,214.01121367365707,8.715352848950465,28,99,1.5,1.5418359351086623,0.0418359351086623,28.274333882308134,6.131552062776838,28.274333882308134,146.52275049320554,1824.7879866409176,1824.7879866409176,3041.3133110681965,749.9999999999999,0.0802957667224265,214011.21367365707,1,214.01121367365707
thickness_grids_L4000mm.csv,7,4.0,220.6581896740112,8.56741559862427,29,96,1.4545757575757576,1.4993079277624732,0.0447321701867156,26.58780925585756,6.481677146080033,26.58780925585756,143.34057550667038,1797.7159237909834,1797.7159237909834,2996.193206318306,750.0000000000001,0.079734831076312,220658.1896740112,1,220.6581896740112
thickness_grids_L4000mm.csv,8,4.0,221.5223258544182,8.248795430404675,29,97,1.4697171717171718,1.5144493419038874,0.0447321701867156,27.144222138210417,6.431414715628708,27.144222138210417,142.74526772267492,1801.5480575973324,1801.5480575973324,3002.580095995554,750.0000000000001,0.079234782064626,221522.3258544182,1,221.5223258544182
thickness_grids_L4000mm.csv,9,4.0,222.38164322361695,7.946535163594289,29,98,1.484858585858586,1.5295907560453017,0.0447321701867156,27.706397013693948,6.3817651643763424,27.706397013693948,142.15889409502878,1805.351093501822,1805.351093501822,3008.918489169703,750.0000000000003,0.0787430736363222,222381.6432236169,1,222.38164322361695
thickness_grids_L4000mm.csv,10,4.0,223.23621620114864,7.659606688824574,29,99,1.5,1.5447321701867156,0.0447321701867156,28.274333882308134,6.332716503433372,28.274333882308134,141.58122087803315,1809.1254302205316,1809.1254302205311,3015.209050367552,750.0,0.0782594830148258,223236.21620114864,1,223.23621620114864
thickness_grids_L4000mm.csv,11,4.0,229.93689642104604,7.562919718006659,30,96,1.4545757575757576,1.502305785123967,0.0477300275482093,26.58780925585756,6.686940840762662,26.58780925585756,138.64142739971308,1782.249825734268,1782.2498257342677,2970.4163762237795,750.0,0.0777901197676337,229936.89642104605,1,229.93689642104604
thickness_grids_L4000mm.csv,12,4.0,230.82777217151056,7.281368417546075,30,97,1.4697171717171718,1.517447199265381,0.0477300275482093,27.144222138210417,6.635152315228595,27.144222138210417,138.06714385675065,1786.1243868705333,1786.1243868705333,2976.8739781175555,750.0000000000001,0.0772998481358053,230827.77217151056,1,230.82777217151056
thickness_grids_L4000mm.csv,13,4.0,231.71360673888864,7.014284903884873,30,98,1.484858585858586,1.5325886134067952,0.0477300275482093,27.706397013693948,6.583993916334719,27.706397013693948,137.5014595774979,1789.969986463002,1789.9699864630018,2983.2833107716697,749.9999999999999,0.0768177458937186,231713.60673888863,1,231.71360673888864
thickness_grids_L4000mm.csv,14,4.0,232.59447868332032,6.760759309546662,30,99,1.5,1.547730027548209,0.0477300275482093,28.274333882308134,6.533453359367115,28.274333882308134,136.94415002462074,1793.7870160596888,1793.7870160596888,2989.645026766148,750.0000000000003,0.0763435953090118,232594.4786833203,1,232.59447868332032
thickness_grids_L4000mm.csv,15,4.0,239.3470099598144,6.703405050260749,31,96,1.4545757575757576,1.5054052647689011,0.0508295071931435,26.58780925585756,6.891694032697437,26.58780925585756,134.22336920634538,1767.1099367649094,1767.1099367649094,2945.1832279415157,750.0000000000002,0.0759564339568319,239347.0099598144,1,239.3470099598144
thickness_grids_L4000mm.csv,16,4.0,240.264651173375,6.453588288912433,31,97,1.4697171717171718,1.5205466789103153,0.0508295071931435,27.144222138210417,6.838389511317455,27.144222138210417,133.66889173534557,1771.0241794686012,1771.0241794686012,2951.706965781002,750.0000000000002,0.0754754753125127,240264.651173375,1,240.264651173375
thickness_grids_L4000mm.csv,17,4.0,241.17702337296296,6.216618866759923,31,98,1.484858585858586,1.5356880930517294,0.0508295071931435,27.706397013693948,6.785732117469411,27.706397013693948,133.12269764346672,1774.909620191305,1774.909620191305,2958.182700318842,750.0,0.075002521891294,241177.02337296293,1,241.17702337296296
thickness_grids_L4000mm.csv,18,4.0,242.08420940173585,5.991688217525549,31,99,1.5,1.5508295071931435,0.0508295071931435,28.274333882308134,6.733709279085382,28.274333882308134,132.58457108590449,1778.7666430605552,1778.7666430605552,2964.611071767592,749.9999999999999,0.0745373608186056,242084.20940173583,1,242.08420940173585
thickness_grids_L4000mm.csv,19,4.0,248.88679789919792,5.964485385915615,32,96,1.4545757575757576,1.5086063666972758,0.0540306091215182,26.58780925585756,7.095885660679861,26.58780925585756,130.0621511552706,1752.2896462043027,1752.289646204303,2920.4827436738383,750.0000000000002,0.0742241166789993,248886.7978991979,1,248.88679789919792
thickness_grids_L4000mm.csv,20,4.0,249.83123702559135,5.741964672195188,32,97,1.4697171717171718,1.52374778083869,0.0540306091215182,27.144222138210417,7.041075793386105,27.144222138210417,129.5263660707377,1756.2409449395252,1756.2409449395252,2927.0682415658753,750.0,0.0737520477722365,249831.23702559137,1,249.83123702559135
thickness_grids_L4000mm.csv,21,4.0,250.7701737563417,5.5308969485310895,32,98,1.484858585858586,1.538889194980104,0.0540306091215182,27.706397013693948,6.986929798771912,27.706397013693948,128.99856587206256,1760.163622574686,1760.163622574686,2933.6060376244764,750.0,0.073287826323424,250770.1737563417,1,250.7701737563417
thickness_grids_L4000mm.csv,22,4.0,251.70369536253088,5.330560847486403,32,99,1.5,1.554030609121518,0.0540306091215182,28.274333882308134,6.933434826119474,28.274333882308134,128.47854293456584,1764.0580555976912,1764.058055597691,2940.096759329485,749.9999999999997,0.0728312441457802,251703.69536253088,1,251.70369536253088
thickness_grids_L4000mm.csv,23,4.0,258.55459279639933,5.32640933245481,33,96,1.4545757575757576,1.511909090909091,0.0573333333333333,26.58780925585756,7.299468166324968,26.58780925585756,126.1361806854997,1737.7822635599516,1737.7822635599516,2896.3037725999193,750.0000000000002,0.07258457134158,258554.59279639937,1,258.55459279639933
thickness_grids_L4000mm.csv,24,4.0,259.52586933359436,5.127471909112214,33,97,1.4697171717171718,1.527050505050505,0.0573333333333333,27.144222138210417,7.243164121090628,27.144222138210417,125.61806732360752,1741.7681085932095,1741.7681085932095,2902.9468476553493,749.9999999999999,0.0721210054908323,259525.86933359437,1,259.52586933359436
thickness_grids_L4000mm.csv,25,4.0,260.4914044508202,4.938782303059022,33,98,1.484858585858586,1.5421919191919191,0.0573333333333333,27.706397013693948,7.187540429307162,27.706397013693948,125.1076563065122,1745.7255329615748,1745.7255329615748,2909.542554935958,750.0,0.0716651351797957,260491.4044508202,1,260.4914044508202
thickness_grids_L4000mm.csv,26,4.0,261.4512899943896,4.759694543481316,33,99,1.5,1.5573333333333332,0.0573333333333333,28.274333882308134,7.1325839705268645,28.274333882308134,124.60474779590736,1749.6549053245562,1749.6549053245562,2916.0915088742604,750.0000000000001,0.0712167567539803,261451.2899943896,1,261.4512899943896
thickness_grids_L4000mm.csv,27,4.0,269.3469431223049,4.5946102021807285,34,97,1.4697171717171718,1.5304548515457608,0.0607376798285889,27.144222138210417,7.444610494282174,27.144222138210417,121.9247971926566,1727.5990610231495,1727.5990610231495,2879.331768371916,750.0,0.0705747067959438,269346.94312230486,1,269.3469431223049
thickness_grids_L4000mm.csv,28,4.0,270.3391178563238,4.425336419617056,34,98,1.484858585858586,1.545596265687175,0.0607376798285889,27.706397013693948,7.387520489529061,27.706397013693948,121.43085241341736,1731.5888516408988,1731.5888516408988,2885.981419401498,750.0,0.0701268388846153,270339.11785632384,1,270.3391178563238
thickness_grids_L4000mm.csv,29,4.0,271.32540298302797,4.26468386462414,34,99,1.5,1.560737679828589,0.0607376798285889,28.274333882308134,7.3311136654531,28.274333882308134,120.94414965425317,1735.5508006055263,1735.5508006055268,2892.584667675878,750.0,0.0696863206839328,271325.402983028,1,271.32540298302797
thickness_grids_L4000mm.csv,30,4.0,279.2929005360801,4.130681832448187,35,97,1.4697171717171718,1.5339608203244568,0.0642436486072849,27.144222138210417,7.645373593338089,27.144222138210417,118.42936521481975,1713.7271975830365,1713.7271975830365,2856.211995971727,749.9999999999999,0.0691063113089686,279292.90053608007,1,279.2929005360801
thickness_grids_L4000mm.csv,31,4.0,280.3117638482391,3.978321502062068,35,98,1.484858585858586,1.549102234465871,0.0642436486072849,27.706397013693948,7.586829114349696,27.706397013693948,117.9510369346179,1717.7470793304874,1717.7470793304872,2862.911798884146,750.0,0.0686661257375508,280311.7638482391,1,280.3117638482391
thickness_grids_L4000mm.csv,32,4.0,281.3244918463364,3.833727812365301,35,99,1.5,1.564243648607285,0.0642436486072849,28.274333882308134,7.528983492907192,28.274333882308134,117.4797033372996,1721.7393460097137,1721.7393460097137,2869.565576682856,750.0000000000001,0.0682331524859261,281324.4918463364,1,281.3244918463364
thickness_grids_L4000mm.csv,33,4.0,289.3622239478084,3.7252294123599783,36,97,1.4697171717171718,1.5375684113865933,0.0678512396694214,27.144222138210417,7.845414476992289,27.144222138210417,115.1163381028064,1700.145949772267,1700.145949772267,2833.576582953778,749.9999999999999,0.0677096799355526,289362.2239478084,1,289.3622239478084
thickness_grids_L4000mm.csv,34,4.0,290.4078328321751,3.587659028886523,36,98,1.484858585858586,1.5527098255280074,0.0678512396694214,27.706397013693948,7.785427793261027,27.706397013693948,114.65284229408594,1704.1937486144352,1704.1937486144352,2840.322914357392,750.0000000000003,0.0672768823306049,290407.8328321751,1,290.4078328321751
thickness_grids_L4000mm.csv,35,4.0,291.447054935184,3.457107678185136,36,99,1.5,1.5678512396694215,0.0678512396694214,28.274333882308134,7.7261553661479185,28.274333882308134,114.19610597596277,1708.2141737938905,1708.2141737938907,2847.023622989818,750.0000000000001,0.0668511640565168,291447.05493518396,1,291.447054935184
thickness_grids_L4000mm.csv,36,4.0,299.5534302281199,3.3695970835344973,37,97,1.4697171717171718,1.5412776247321702,0.0715604530149984,27.144222138210417,8.044696327427852,27.144222138210417,111.97182492189928,1686.8488100832467,1686.8488100832467,2811.4146834720777,750.0,0.0663792891529937,299553.4302281199,1,299.5534302281199
thickness_grids_L4000mm.csv,37,4.0,300.62584996573844,3.245006815781676,37,98,1.484858585858586,1.5564190388735843,0.0715604530149984,27.706397013693948,7.983280117354638,27.706397013693948,111.522436691216,1690.9224488717714,1690.9224488717712,2818.204081452952,749.9999999999999,0.0659536082010305,300625.8499657384,1,300.62584996573844
thickness_grids_L4000mm.csv,38,4.0,301.6916256080688,3.12677917436196,37,99,1.5,1.5715604530149985,0.0715604530149984,28.274333882308134,7.922593278606161,28.274333882308134,111.07958400010696,1694.96896890657,1694.96896890657,2824.94828151095,750.0000000000001,0.0655348776513382,301691.62560806883,1,301.6916256080688
thickness_grids_L4000mm.csv,39,4.0,309.8650659743775,3.0565856349761673,38,97,1.4697171717171718,1.5450884603611876,0.0753712886440159,27.144222138210417,8.243184234400815,27.144222138210417,108.98329241097794,1673.82935155052,1673.82935155052,2789.715585917533,749.9999999999999,0.0651101573228019,309865.0659743775,1,309.8650659743775
thickness_grids_L4000mm.csv,40,4.0,310.9643703456427,2.9434266046469015,38,98,1.484858585858586,1.5602298745026018,0.0753712886440159,27.706397013693948,8.180351565068111,27.706397013693948,108.5473402097234,1677.926845928741,1677.926845928741,2796.5447432145684,750.0000000000001,0.0646913424581641,310964.3703456427,1,310.9643703456427
thickness_grids_L4000mm.csv,41,4.0,312.0567673767822,2.836051867537708,38,99,1.5,1.575371288644016,0.0753712886440159,28.274333882308134,8.11826309123731,28.274333882308134,108.11771002327237,1681.997488737392,1681.9974887373917,2803.329147895653,750.0000000000001,0.0642793528214075,312056.7673767822,1,312.0567673767822
thickness_grids_L4000mm.csv,42,4.0,320.295703537319,2.7801798378825877,39,97,1.4697171717171718,1.5490009182736455,0.0792837465564738,27.144222138210417,8.440845011738427,27.144222138210417,106.13940573442132,1661.0812429965815,1661.0812429965815,2768.468738327636,750.0,0.0638977811482275,320295.70353731903,1,320.295703537319
thickness_grids_L4000mm.csv,43,4.0,321.4219749972852,2.6771212592211446,39,98,1.484858585858586,1.5641423324150596,0.0792837465564738,27.706397013693948,8.37660932005977,27.706397013693948,105.71626624897286,1665.2006974228736,1665.2006974228736,2775.3344957047893,750.0000000000003,0.0634856005120483,321421.9749972852,1,321.4219749972852
thickness_grids_L4000mm.csv,44,4.0,322.5410698591715,2.579335739952046,39,99,1.5,1.5792837465564735,0.0792837465564738,28.274333882308134,8.313132351755215,28.274333882308134,105.29924494299637,1669.2935785939037,1669.2935785939037,2782.1559643231726,750.0000000000001,0.0630801234086655,322541.0698591715,1,322.5410698591715
thickness_grids_L4000mm.csv,45,4.0,330.8439377135695,2.535331656448902,40,97,1.4697171717171718,1.553014998469544,0.0832978267523722,27.144222138210417,8.637647040805977,27.144222138210417,103.42989075370716,1648.5982607755554,1648.5982607755554,2747.663767959259,750.0000000000003,0.0627380807165539,330843.9377135695,1,330.8439377135695
thickness_grids_L4000mm.csv,46,4.0,331.997267534111,2.441225817087796,40,98,1.484858585858586,1.5681564126109582,0.0832978267523722,27.706397013693948,8.572022115845598,27.706397013693948,103.0189843831908,1652.7378646753284,1652.7378646753284,2754.563107792214,750.0,0.0623323193502487,331997.26753411104,1,331.997267534111
thickness_grids_L4000mm.csv,47,4.0,333.14314540563123,2.3519396888111705,40,99,1.5,1.5832978267523723,0.0832978267523722,28.274333882308134,8.507170140423982,28.274333882308134,102.6140013786314,1656.8511836973155,1656.8511836973155,2761.418639495526,750.0000000000001,0.061933143053708,333143.1454056312,1,333.14314540563123
thickness_grids_L4000mm.csv,48,4.0,341.5083829963148,2.317786951166548,41,97,1.4697171717171718,1.5571307009488828,0.087413529231711,27.144222138210417,8.833560136528126,27.144222138210417,100.84541456413572,1636.374297662617,1636.374297662617,2727.290496104362,750.0000000000002,0.0616273518278687,341508.38299631485,1,341.5083829963148
thickness_grids_L4000mm.csv,49,4.0,342.68887137837976,2.231640461973947,41,98,1.484858585858586,1.572272115090297,0.087413529231711,27.706397013693948,8.766560102816955,27.706397013693948,100.44620140787198,1640.5323217157554,1640.5323217157554,2734.220536192926,750.0000000000002,0.0612278100700997,342688.87137837976,1,342.68887137837976
thickness_grids_L4000mm.csv,50,4.0,343.861626290334,2.149910452678258,41,99,1.5,1.587413529231711,0.087413529231711,28.274333882308134,8.700346938062479,28.274333882308134,100.05272521964191,1644.6643583375774,1644.6643583375774,2741.107263895962,750.0000000000003,0.0608347379283971,343861.62629033404,1,343.861626290334
thickness_grids_L4000mm.csv,51,4.0,352.28767129554575,2.123946230668693,42,97,1.4697171717171718,1.561348025711662,0.0916308539944903,27.144222138210417,9.028555432341149,27.144222138210417,98.37748158071663,1624.4033694151574,1624.4033694151574,2707.3389490252625,750.0,0.0605622245268649,352287.67129554576,1,352.28767129554575
thickness_grids_L4000mm.csv,52,4.0,353.4954274544306,2.0448963136359546,42,98,1.484858585858586,1.5764894398530762,0.0916308539944903,27.706397013693948,8.960194734049011,27.706397013693948,97.98945786904132,1628.578161982402,1628.578161982402,2714.296936637337,749.9999999999999,0.0601687165875801,353495.4274544306,1,353.4954274544306
thickness_grids_L4000mm.csv,53,4.0,354.6951623777012,1.9699031863006953,42,99,1.5,1.5916308539944903,0.0916308539944903,28.274333882308134,8.892634512696784,28.274333882308134,97.60699259142608,1632.7272727077564,1632.7272727077564,2721.212121179594,750.0000000000001,0.0597815656190713,354695.1623777012,1,354.6951623777012
thickness_grids_L4000mm.csv,54,4.0,363.18045005497675,1.9507522062110223,43,97,1.4697171717171718,1.5656669727578818,0.0959498010407101,27.144222138210417,9.222605281095554,27.144222138210417,96.01834290022288,1612.679619433658,1612.679619433658,2687.7993657227635,750.0000000000001,0.0595396269309478,363180.45005497674,1,363.18045005497675
thickness_grids_L4000mm.csv,55,4.0,364.41559228088823,1.8780470512736205,43,98,1.484858585858586,1.580808386899296,0.0959498010407101,27.706397013693948,9.152898666937569,27.706397013693948,95.64103781201932,1616.8696031235256,1616.8696031235256,2694.782671872543,750.0000000000001,0.0591519796199128,364415.59228088823,1,364.41559228088823
thickness_grids_L4000mm.csv,56,4.0,365.6424191902245,1.8090769485182985,43,99,1.5,1.59594980104071,0.0959498010407101,28.274333882308134,9.084005821922895,28.274333882308134,95.26911998488312,1621.0342178414337,1621.0342178414337,2701.723696402389,750.0,0.0587705792612714,365642.4191902245,1,365.6424191902245
thickness_grids_L4000mm.csv,57,4.0,374.18538070496953,1.795598556890558,44,97,1.4697171717171718,1.5700875420875422,0.1003703703703703,27.144222138210417,9.415683169436363,27.144222138210417,93.76091703149878,1601.1973218722526,1601.1973218722526,2668.662203120421,749.9999999999998,0.0585567535935332,374185.3807049695,1,374.18538070496953
thickness_grids_L4000mm.csv,58,4.0,375.4480364010276,1.7285809806657302,44,98,1.484858585858586,1.5852289562289563,0.1003703703703703,27.706397013693948,9.344645678215471,27.706397013693948,93.39388984996503,1605.4009902480673,1605.4009902480673,2675.668317080112,750.0000000000001,0.0581748051840517,375448.0364010276,1,375.4480364010276
thickness_grids_L4000mm.csv,59,4.0,376.7020763164881,1.6650099053954457,44,99,1.5,1.6003703703703704,0.1003703703703703,28.274333882308134,9.274434928551289,28.274333882308134,93.03208565799824,1609.579608999247,1609.579608999247,2682.632681665412,750.0000000000002,0.0577989961713299,376702.076316488,1,376.7020763164881
thickness_grids_L4000mm.csv,60,4.0,385.30113740114234,1.6562555659256573,45,97,1.4697171717171718,1.5746097337006428,0.104892561983471,27.144222138210417,9.60776364361253,27.144222138210417,91.5987203879716,1589.9508834852345,1589.9508834852345,2649.9181391420575,750.0,0.0576110377618606,385301.13740114233,1,385.30113740114234
thickness_grids_L4000mm.csv,61,4.0,386.59144310054194,1.5943493622076492,45,98,1.484858585858586,1.589751147842057,0.104892561983471,27.706397013693948,9.53541059031337,27.706397013693948,91.24155795296367,1594.1667979107233,1594.1667979107233,2656.944663184539,750.0000000000001,0.0572346369730837,386591.44310054195,1,386.59144310054194
thickness_grids_L4000mm.csv,62,4.0,387.8728261082816,1.535630214741151,45,99,1.5,1.604892561983471,0.104892561983471,28.274333882308134,9.46389692751026,28.274333882308134,90.88946071695494,1598.3579877886427,1598.3579877886427,2663.929979647738,750.0000000000003,0.0568642703395264,387872.8261082816,1,387.8728261082816
thickness_grids_L4000mm.csv,63,4.0,396.5264060064301,1.530809241951663,46,97,1.4697171717171718,1.579233547597184,0.1095163758800122,27.144222138210417,9.798822245002071,27.144222138210417,89.525806186455,1578.9348444448735,1578.9348444448735,2631.558074074789,749.9999999999999,0.0567001269884133,396526.4060064301,1,396.5264060064301
thickness_grids_L4000mm.csv,64,4.0,397.84450737026935,1.4735077362031606,46,98,1.484858585858586,1.594374961738598,0.1095163758800122,27.706397013693948,9.725169207365148,27.706397013693948,89.17812060753805,1583.1616310657566,1583.1616310657566,2638.6027184429277,750.0,0.0563291320719444,397844.50737026933,1,397.84450737026935
thickness_grids_L4000mm.csv,65,4.0,399.1533726243134,1.4191594446185274,46,99,1.5,1.6095163758800122,0.1095163758800122,28.274333882308134,9.652367882327068,28.274333882308134,88.83534853237599,1587.3640232498362,1587.3640232498362,2645.6067054163937,750.0000000000001,0.0559640682485054,399153.3726243134,1,399.1533726243134
thickness_grids_L4000mm.csv,66,4.0,407.8598832812317,1.4176112696295242,47,97,1.4697171717171718,1.5839589837771657,0.1142418120599939,27.144222138210417,9.988835453920654,27.144222138210417,87.53671060429396,1568.1438783240746,1568.1438783240746,2613.573130540125,750.0000000000002,0.0558218616380068,407859.8832812316,1,407.8598832812317
thickness_grids_L4000mm.csv,67,4.0,409.20593507840135,1.3644676857147315,47,98,1.484858585858586,1.5991003979185798,0.1142418120599939,27.706397013693948,9.913898259438666,27.706397013693948,87.19813720354495,1572.3802251822617,1572.3802251822617,2620.6337086371027,750.0,0.0554561395564723,409205.93507840135,1,409.20593507840135
thickness_grids_L4000mm.csv,68,4.0,410.5424307846288,1.3140660573394334,47,99,1.5,1.614241812059994,0.1142418120599939,28.274333882308134,9.839824769773626,28.274333882308134,86.86433135243703,1576.592512100283,1576.592512100283,2627.6541868338054,750.0000000000001,0.0550962475628653,410542.4307846288,1,410.5424307846288
thickness_grids_L4000mm.csv,69,4.0,420.67444232200023,1.26585701935631,48,98,1.484858585858586,1.6039274563820018,0.119068870523416,27.706397013693948,10.101575353794468,27.706397013693948,85.29660067794029,1561.817445680152,1561.817445680152,2603.029076133587,749.9999999999998,0.0546136815886281,420674.4423220002,1,420.67444232200023
thickness_grids_L4000mm.csv,70,4.0,422.03872570556274,1.219027013210061,48,99,1.5,1.619068870523416,0.119068870523416,28.274333882308134,10.026245431491605,28.274333882308134,84.97142314646224,1566.0383782961917,1566.0383782961917,2610.063963826986,750.0000000000001,0.0542588383044028,422038.72570556274,1,422.03872570556274
thickness_grids_L4000mm.csv,71,4.0,432.2487549324781,1.1764867760308149,49,98,1.484858585858586,1.6088561371288643,0.1239975512702785,27.706397013693948,10.288178932166142,27.706397013693948,83.46889558918542,1551.4682868182706,1551.4682868182706,2585.780478030451,749.9999999999999,0.0537999366782818,432248.7549324781,1,432.2487549324781
thickness_grids_L4000mm.csv,72,4.0,433.6409921896763,1.132895952970146,49,99,1.5,1.6239975512702784,0.1239975512702785,28.274333882308134,10.211608531597602,28.274333882308134,83.15202785624267,1555.6966720421783,1555.6966720421783,2592.827786736964,750.0,0.0534500261847884,433640.9921896763,1,433.6409921896763
thickness_grids_L4000mm.csv,73,4.0,443.9276081133964,1.0953237800938145,50,98,1.484858585858586,1.6138864401591675,0.1290278543005815,27.706397013693948,10.473688233208152,27.706397013693948,81.71076091696042,1541.3278701435331,1541.3278701435331,2568.8797835725554,750.0000000000002,0.0530132248301922,443927.6081133964,1,443.9276081133964
thickness_grids_L4000mm.csv,74,4.0,445.34797434896376,1.0546767327187068,50,99,1.5,1.6290278543005816,0.1290278543005815,28.274333882308134,10.395893519421346,28.274333882308134,81.40190235272867,1545.5625683576984,1545.5625683576984,2575.9376139294973,750.0000000000002,0.0526681378154917,445347.97434896376,1,445.34797434896376
thickness_grids_L4000mm.csv,75,4.0,455.70974619213854,1.02146773067662,51,98,1.484858585858586,1.6190183654729111,0.1341597796143251,27.706397013693948,10.658083259388516,27.706397013693948,80.01825698345965,1531.391442591213,1531.391442591213,2552.319070985355,750.0000000000005,0.052251994335337,455709.7461921385,1,455.70974619213854
thickness_grids_L4000mm.csv,76,4.0,457.15842534274515,0.9835013312794753,51,99,1.5,1.634159779614325,0.1341597796143251,28.274333882308134,10.57908059665914,28.274333882308134,79.71712349691008,1535.6313652902388,1535.6313652902388,2559.3856088170646,750.0000000000002,0.0519116275551218,457158.42534274515,1,457.15842534274515
thickness_grids_L4000mm.csv,77,4.0,467.5939224696642,0.9541320094133566,52,98,1.484858585858586,1.624251913070095,0.139393327211509,27.706397013693948,10.841344747708993,27.706397013693948,78.38773597819964,1521.6543743111797,1521.6543743111797,2536.090623851966,749.9999999999998,0.0515148099999279,467593.92246966425,1,467.5939224696642
thickness_grids_L4000mm.csv,78,4.0,969.05105497997,0.950609265206873,98,63,0.954909090909091,1.4448992959902052,0.4899902050811142,11.458662284517644,22.64765314208766,11.458662284517644,42.9095559971368,1090.5107246479506,1090.5107246479506,1817.517874413251,750.0000000000001,0.0393481283835968,969051.05497997,1,969.05105497997
thickness_grids_L5000mm.csv,0,5.0,188.11468145224728,10.824393359954096,21,96,1.4545757575757576,1.4789834710743803,0.0244077134986225,33.23476156982195,5.076222127383227,33.23476156982195,191.8849325381132,1912.091922541695,1912.091922541695,3186.819870902825,750.0000000000001,0.1003534036601365,188114.68145224729,1,150.49174516179784
thickness_grids_L5000mm.csv,1,5.0,188.92592131074855,10.389265314230103,21,97,1.4697171717171718,1.4941248852157945,0.0244077134986225,33.93027767276302,5.040801488704218,33.93027767276302,191.05163418642843,1915.1817205305351,1915.1817205305351,3191.969534217559,750.0000000000001,0.0997564002091165,188925.92131074856,1,151.14073704859888
thickness_grids_L5000mm.csv,2,5.0,189.73339930999643,9.977228504576834,21,98,1.484858585858586,1.5092662993572086,0.0244077134986225,34.632996267117434,5.005810990925515,34.632996267117434,190.23138682929653,1918.24476055902,1918.24476055902,3197.0746009317,749.9999999999999,0.0991695068015506,189733.39930999643,1,151.78671944799714
thickness_grids_L5000mm.csv,3,5.0,190.5371658377343,9.586806919485031,21,99,1.5,1.5244077134986227,0.0244077134986225,35.34291735288517,4.971241077398333,35.34291735288517,189.4238467121033,1921.2815458212965,1921.2815458212965,3202.1359097021605,750.0,0.098592445820391,190537.16583773433,1,152.42973267018746
thickness_grids_L5000mm.csv,4,5.0,197.459570763109,9.539947083739497,22,95,1.4394343434343435,1.466026936026936,0.0265925925925925,32.546447958294216,5.331251362367011,32.546447958294216,184.5156425427808,1890.1636201781075,1890.1636201781075,3150.272700296846,750.0,0.0976188730822118,197459.57076310905,1,157.9676566104872
thickness_grids_L5000mm.csv,5,5.0,198.3093577290394,9.150941302310873,22,96,1.4545757575757576,1.48116835016835,0.0265925925925925,33.23476156982195,5.293891877427364,33.23476156982195,183.7065494424222,1893.3414227647177,1893.3414227647177,3155.569037941196,750.0000000000001,0.0970276925406132,198309.3577290394,1,158.6474861832315
thickness_grids_L5000mm.csv,6,5.0,199.15511416375188,8.782832734920557,22,97,1.4697171717171718,1.4963097643097645,0.0265925925925925,33.93027767276302,5.256990003490389,33.93027767276302,182.91024833606167,1896.4918190195317,1896.4918190195312,3160.8196983658854,750.0000000000002,0.0964466318819263,199155.1141637519,1,159.3240913310015
thickness_grids_L5000mm.csv,7,5.0,199.9968948603146,8.434270251494542,22,98,1.484858585858586,1.5114511784511784,0.0265925925925925,34.632996267117434,5.220535448700044,34.632996267117434,182.1263995986837,1899.6153297139372,1899.6153297139372,3166.0255495232286,749.9999999999999,0.0958754105369901,199996.89486031455,1,159.99751588825166
thickness_grids_L5000mm.csv,8,5.0,200.83475327079037,8.104003745501478,22,99,1.5,1.5265925925925925,0.0265925925925925,35.34291735288517,5.184518295698912,35.34291735288517,181.3546756799672,1902.712457030127,1902.712457030127,3171.1874283835455,750.0000000000001,0.0953137585292509,200834.75327079036,1,160.6678026166323
